id,duration,call_date
1655,64,2025-01-03 18:36:03
1656,97,2025-01-03 18:20:01
1657,146,2025-01-03 03:41:59
1658,110,2025-01-02 04:04:50
1659,60,2025-01-05 06:29:19
1660,134,2025-01-01 02:42:25
1661,56,2025-01-02 20:38:56
1662,129,2025-01-06 01:38:53
1663,72,2025-01-06 04:37:33
1664,46,2025-01-05 14:01:07
1665,57,2025-01-01 08:35:12
1666,11,2025-01-03 12:37:55
1667,7,2025-01-03 04:13:50
1668,135,2025-01-02 00:31:50
1669,43,2025-01-04 16:28:36
1670,38,2025-01-05 22:49:28
1671,3,2025-01-01 02:07:22
1672,153,2025-01-02 09:20:43
1673,63,2025-01-04 15:25:36
1674,74,2025-01-06 14:24:55
1675,124,2025-01-01 12:48:31
1676,10,2025-01-03 12:33:00
1677,45,2025-01-01 04:01:35
1678,116,2025-01-05 12:35:39
1679,47,2025-01-02 19:40:29
1680,78,2025-01-03 04:02:19
1681,84,2025-01-02 22:44:13
1682,7,2025-01-03 18:10:06
1683,4,2025-01-02 22:29:19
1684,95,2025-01-03 14:07:39
1685,74,2025-01-06 22:34:28
1686,113,2025-01-05 12:19:51
1687,157,2025-01-05 01:47:50
1688,165,2025-01-01 23:13:32
1689,101,2025-01-06 04:01:34
1690,154,2025-01-03 00:44:56
1691,76,2025-01-03 09:27:41
1692,164,2025-01-01 18:15:38
1693,171,2025-01-01 17:22:17
1694,114,2025-01-03 11:36:55
1695,60,2025-01-01 08:10:29
1696,130,2025-01-06 21:30:20
1697,110,2025-01-03 15:18:12
1698,99,2025-01-02 12:08:50
1699,81,2025-01-01 05:49:11
1700,106,2025-01-05 06:13:10
1701,125,2025-01-01 19:04:37
1702,138,2025-01-06 20:01:09
1703,127,2025-01-05 22:03:03
1704,130,2025-01-02 07:10:28
1705,141,2025-01-05 06:18:51
1706,55,2025-01-06 17:09:19
1707,46,2025-01-05 10:33:29
1708,160,2025-01-03 07:29:53
1709,27,2025-01-01 00:00:37
1710,134,2025-01-03 15:49:06
1711,167,2025-01-01 13:30:54
1712,151,2025-01-04 01:49:45
1713,11,2025-01-06 18:09:39
1714,94,2025-01-03 12:18:06
1715,5,2025-01-03 16:16:29
1716,66,2025-01-03 12:38:48
1717,51,2025-01-04 00:35:33
1718,58,2025-01-04 16:00:50
1719,15,2025-01-03 03:35:28
1720,140,2025-01-05 03:04:32
1721,137,2025-01-04 10:43:18
1722,177,2025-01-01 13:29:44
1723,1,2025-01-05 18:47:40
1724,104,2025-01-01 10:07:30
1725,173,2025-01-05 15:45:10
1726,108,2025-01-03 04:35:22
1727,149,2025-01-04 04:36:30
1728,50,2025-01-01 06:29:05
1729,134,2025-01-01 04:35:55
1730,114,2025-01-01 13:28:50
1731,74,2025-01-06 14:42:43
1732,40,2025-01-03 02:12:47
1733,167,2025-01-03 21:08:51
1734,37,2025-01-03 22:05:49
1735,102,2025-01-04 23:52:24
1736,103,2025-01-03 13:24:26
1737,144,2025-01-06 05:49:22
1738,136,2025-01-01 12:27:34
1739,66,2025-01-01 19:45:10
1740,91,2025-01-06 13:19:17
1741,127,2025-01-04 02:23:22
1742,174,2025-01-02 13:57:31
1743,137,2025-01-02 09:07:49
1744,48,2025-01-02 19:21:33
1745,177,2025-01-06 21:10:46
1746,77,2025-01-06 21:33:14
1747,131,2025-01-02 09:59:58
1748,68,2025-01-01 12:20:12
1749,117,2025-01-02 01:01:27
1750,60,2025-01-06 02:34:19
1751,11,2025-01-03 01:12:18
1752,158,2025-01-02 12:56:17
1753,89,2025-01-03 04:52:13
1754,86,2025-01-03 14:09:06
1755,170,2025-01-04 05:13:55
1756,18,2025-01-06 13:23:32
1757,59,2025-01-03 06:59:30
1758,71,2025-01-05 13:01:12
1759,15,2025-01-04 02:31:58
1760,81,2025-01-04 11:46:51
1761,47,2025-01-01 01:15:42
1762,150,2025-01-02 11:44:54
1763,155,2025-01-01 10:14:15
1764,158,2025-01-04 13:00:17
1765,145,2025-01-03 23:37:46
1766,45,2025-01-01 04:00:57
1767,146,2025-01-05 19:58:52
1768,130,2025-01-02 14:44:48
1769,84,2025-01-03 13:56:21
1770,65,2025-01-05 23:43:28
1771,89,2025-01-06 06:18:57
1772,84,2025-01-02 15:49:48
1773,164,2025-01-03 13:35:53
1774,136,2025-01-06 15:40:54
1775,140,2025-01-05 01:21:14
1776,166,2025-01-03 02:42:09
1777,75,2025-01-06 21:30:55
1778,80,2025-01-05 14:25:36
1779,138,2025-01-01 20:45:03
1780,10,2025-01-02 12:47:52
1781,132,2025-01-04 10:47:17
1782,86,2025-01-05 20:56:56
1783,166,2025-01-01 05:06:08
1784,51,2025-01-03 20:15:48
1785,55,2025-01-06 01:08:55
1786,173,2025-01-02 09:04:46
1787,109,2025-01-02 01:36:22
1788,70,2025-01-03 02:41:23
1789,130,2025-01-06 01:52:46
1790,38,2025-01-05 06:37:09
1791,88,2025-01-03 02:50:59
1792,77,2025-01-01 00:40:11
1793,164,2025-01-06 09:05:53
1794,3,2025-01-02 02:15:24
1795,11,2025-01-06 09:37:16
1796,125,2025-01-02 11:02:40
1797,167,2025-01-01 04:11:26
1798,169,2025-01-02 21:44:42
1799,137,2025-01-06 03:32:27
1800,6,2025-01-02 00:44:10
1801,75,2025-01-01 07:28:26
1802,170,2025-01-02 15:30:08
1803,108,2025-01-02 17:45:56
1804,81,2025-01-05 21:07:13
1805,115,2025-01-01 22:12:09
1806,57,2025-01-05 22:35:29
1807,119,2025-01-04 06:24:53
1808,20,2025-01-05 06:02:42
1809,77,2025-01-04 02:07:15
1810,44,2025-01-04 22:23:31
1811,47,2025-01-04 17:36:31
1812,82,2025-01-05 14:39:44
1813,35,2025-01-02 08:47:23
1814,100,2025-01-05 16:54:16
1815,76,2025-01-06 03:39:37
1816,122,2025-01-03 07:23:20
1817,102,2025-01-01 12:17:20
1818,29,2025-01-05 08:19:53
1819,52,2025-01-05 08:54:51
1820,150,2025-01-04 00:30:50
1821,110,2025-01-05 06:18:35
1822,10,2025-01-03 06:05:43
1823,17,2025-01-03 00:04:56
1824,74,2025-01-05 08:53:55
1825,137,2025-01-03 15:48:12
1826,139,2025-01-04 07:48:48
1827,97,2025-01-03 20:14:04
1828,130,2025-01-05 05:39:50
1829,126,2025-01-06 14:41:54
1830,129,2025-01-05 13:32:03
1831,27,2025-01-06 05:32:59
1832,103,2025-01-06 16:00:29
1833,27,2025-01-04 18:28:52
1834,155,2025-01-06 17:41:15
1835,28,2025-01-06 05:42:38
1836,37,2025-01-06 08:59:10
1837,37,2025-01-06 11:40:26
1838,60,2025-01-02 16:46:33
1839,150,2025-01-01 22:47:29
1840,48,2025-01-03 17:37:21
1841,58,2025-01-02 15:18:41
1842,18,2025-01-01 00:59:35
1843,63,2025-01-04 10:14:55
1844,121,2025-01-01 03:56:12
1845,54,2025-01-03 08:26:51
1846,16,2025-01-01 01:12:36
1847,101,2025-01-01 15:51:36
1848,105,2025-01-06 11:02:58
1849,89,2025-01-02 04:40:44
1850,131,2025-01-06 09:30:08
1851,47,2025-01-02 22:27:38
1852,113,2025-01-03 12:47:31
1853,176,2025-01-05 10:30:55
1854,65,2025-01-03 19:28:03
1855,113,2025-01-02 17:41:24
1856,54,2025-01-05 11:38:40
1857,66,2025-01-05 14:54:10
1858,40,2025-01-01 13:11:48
1859,114,2025-01-06 11:14:32
1860,75,2025-01-02 02:37:14
1861,77,2025-01-06 07:50:30
1862,96,2025-01-01 10:31:03
1863,69,2025-01-04 05:34:49
1864,112,2025-01-04 05:44:28
1865,165,2025-01-05 16:43:39
1866,137,2025-01-03 03:54:02
1867,60,2025-01-05 03:42:41
1868,115,2025-01-05 02:00:32
1869,180,2025-01-06 11:10:48
1870,32,2025-01-01 20:47:11
1871,56,2025-01-03 00:13:04
1872,153,2025-01-06 05:20:25
1873,68,2025-01-06 03:17:28
1874,110,2025-01-06 00:10:59
1875,54,2025-01-04 19:01:00
1876,134,2025-01-05 20:36:25
1877,65,2025-01-01 11:53:51
1878,167,2025-01-03 08:05:45
1879,165,2025-01-01 02:37:15
1880,12,2025-01-03 11:43:22
1881,169,2025-01-03 05:27:00
1882,57,2025-01-03 13:38:30
1883,110,2025-01-01 23:21:39
1884,153,2025-01-02 07:46:48
1885,133,2025-01-05 16:58:09
1886,28,2025-01-02 18:46:35
1887,28,2025-01-02 10:29:40
1888,26,2025-01-01 19:09:45
1889,4,2025-01-05 01:32:35
1890,70,2025-01-04 19:13:31
1891,67,2025-01-05 08:19:41
1892,13,2025-01-04 05:21:46
1893,140,2025-01-03 03:26:01
1894,79,2025-01-05 01:32:24
1895,76,2025-01-06 18:00:29
1896,176,2025-01-04 04:36:47
1897,7,2025-01-05 14:30:20
1898,19,2025-01-02 20:42:12
1899,100,2025-01-02 17:06:54
1900,163,2025-01-05 14:20:59
1901,179,2025-01-06 06:43:30
1902,80,2025-01-01 21:28:41
1903,35,2025-01-04 20:48:37
1904,10,2025-01-03 00:25:05
1905,96,2025-01-03 02:13:55
1906,84,2025-01-03 03:44:04
1907,49,2025-01-02 18:15:00
1908,63,2025-01-02 23:23:33
1909,27,2025-01-04 03:10:39
1910,51,2025-01-04 19:19:32
1911,64,2025-01-06 03:04:51
1912,66,2025-01-03 21:30:44
1913,180,2025-01-04 14:12:25
1914,92,2025-01-01 17:08:00
1915,163,2025-01-02 09:03:53
1916,131,2025-01-02 18:30:43
1917,123,2025-01-05 02:14:58
1918,180,2025-01-01 07:15:33
1919,11,2025-01-03 11:42:47
1920,171,2025-01-02 16:08:24
1921,71,2025-01-02 00:47:43
1922,2,2025-01-02 19:25:30
1923,106,2025-01-03 18:24:56
1924,41,2025-01-05 15:45:44
1925,179,2025-01-01 10:50:43
1926,2,2025-01-04 14:39:39
1927,104,2025-01-04 10:03:47
1928,90,2025-01-06 15:00:31
1929,153,2025-01-01 03:37:33
1930,107,2025-01-06 14:24:19
1931,20,2025-01-01 23:22:06
1932,47,2025-01-06 14:14:01
1933,173,2025-01-06 02:35:32
1934,167,2025-01-06 06:22:27
1935,109,2025-01-01 01:33:56
1936,77,2025-01-04 14:49:32
1937,67,2025-01-01 10:23:49
1938,89,2025-01-02 14:05:38
1939,119,2025-01-06 14:11:47
1940,3,2025-01-03 16:02:19
1941,133,2025-01-06 17:08:38
1942,31,2025-01-06 17:47:28
1943,43,2025-01-06 16:02:23
1944,48,2025-01-06 06:32:19
1945,31,2025-01-05 14:28:38
1946,159,2025-01-02 06:46:43
1947,47,2025-01-03 22:31:11
1948,88,2025-01-02 18:31:11
1949,139,2025-01-06 00:15:35
1950,53,2025-01-04 03:40:57
1951,11,2025-01-06 06:13:46
1952,117,2025-01-02 16:36:12
1953,58,2025-01-06 03:11:42
1954,69,2025-01-05 02:34:42
1955,57,2025-01-05 05:54:06
1956,151,2025-01-01 23:37:17
1957,171,2025-01-05 05:40:52
1958,108,2025-01-04 12:52:03
1959,95,2025-01-02 11:52:21
1960,22,2025-01-06 03:32:15
1961,112,2025-01-06 21:07:14
1962,140,2025-01-04 06:58:41
1963,129,2025-01-02 06:37:26
1964,143,2025-01-02 03:32:53
1965,144,2025-01-05 22:43:19
1966,62,2025-01-04 14:17:49
1967,108,2025-01-04 23:47:51
1968,96,2025-01-02 06:13:30
1969,31,2025-01-03 20:15:27
1970,75,2025-01-06 18:40:25
1971,153,2025-01-03 22:42:37
1972,49,2025-01-05 14:21:00
1973,42,2025-01-02 03:56:02
1974,44,2025-01-04 00:39:59
1975,180,2025-01-06 21:30:00
1976,15,2025-01-02 10:49:15
1977,27,2025-01-03 12:30:21
1978,95,2025-01-06 07:32:36
1979,78,2025-01-04 00:02:56
1980,20,2025-01-04 02:06:26
1981,66,2025-01-05 00:57:03
1982,140,2025-01-04 23:23:30
1983,11,2025-01-05 10:54:24
1984,115,2025-01-03 06:36:46
1985,152,2025-01-02 12:25:54
1986,42,2025-01-02 18:37:06
1987,27,2025-01-04 03:35:52
1988,156,2025-01-05 05:16:22
1989,95,2025-01-06 19:05:22
1990,129,2025-01-06 08:25:27
1991,52,2025-01-06 17:04:00
1992,58,2025-01-02 22:08:26
1993,31,2025-01-06 17:52:06
1994,41,2025-01-02 21:17:58
1995,96,2025-01-06 04:11:49
1996,144,2025-01-03 17:45:32
1997,107,2025-01-02 19:38:42
1998,128,2025-01-01 18:00:56
1999,32,2025-01-04 07:29:08
2000,63,2025-01-03 05:51:57
2001,168,2025-01-01 21:18:11
2002,137,2025-01-06 14:38:48
2003,22,2025-01-06 03:51:56
2004,14,2025-01-04 08:21:57
2005,28,2025-01-01 21:26:03
2006,95,2025-01-03 13:43:32
2007,136,2025-01-03 07:59:23
2008,13,2025-01-06 07:29:38
2009,98,2025-01-05 01:20:24
2010,11,2025-01-03 04:21:53
2011,84,2025-01-06 05:19:33
2012,53,2025-01-05 17:59:50
2013,55,2025-01-02 07:34:01
2014,131,2025-01-06 01:55:19
2015,126,2025-01-01 03:44:06
2016,165,2025-01-06 20:13:23
2017,112,2025-01-01 17:37:59
2018,160,2025-01-03 00:17:12
2019,163,2025-01-03 02:18:11
2020,153,2025-01-04 06:59:28
2021,89,2025-01-04 01:10:46
2022,162,2025-01-05 20:32:58
2023,167,2025-01-06 21:41:20
2024,27,2025-01-01 02:12:55
2025,107,2025-01-02 18:36:00
2026,170,2025-01-01 01:02:28
2027,124,2025-01-03 01:21:59
2028,55,2025-01-05 10:47:48
2029,100,2025-01-03 15:40:21
2030,124,2025-01-04 03:26:35
2031,50,2025-01-05 17:43:04
2032,137,2025-01-06 17:58:44
2033,176,2025-01-01 14:22:34
2034,143,2025-01-02 19:49:36
2035,176,2025-01-06 09:00:03
2036,139,2025-01-03 00:14:35
2037,47,2025-01-05 23:41:05
2038,74,2025-01-03 13:39:54
2039,106,2025-01-04 03:39:22
2040,147,2025-01-01 19:59:04
2041,147,2025-01-03 23:20:54
2042,147,2025-01-01 16:49:24
2043,76,2025-01-05 03:17:30
2044,61,2025-01-06 21:24:01
2045,61,2025-01-05 20:53:49
2046,142,2025-01-05 18:18:50
2047,160,2025-01-05 19:51:48
2048,44,2025-01-02 23:10:07
2049,136,2025-01-04 19:33:38
2050,145,2025-01-05 22:15:05
2051,111,2025-01-04 12:28:35
2052,139,2025-01-04 06:30:05
2053,76,2025-01-05 06:26:54
2054,6,2025-01-05 01:38:47
2055,83,2025-01-06 07:59:17
2056,127,2025-01-06 05:42:55
2057,16,2025-01-01 06:38:09
2058,53,2025-01-04 10:44:49
2059,155,2025-01-05 16:36:49
2060,87,2025-01-02 20:33:34
2061,25,2025-01-01 14:47:33
2062,6,2025-01-06 20:20:21
2063,3,2025-01-04 04:46:39
2064,75,2025-01-01 02:24:27
2065,179,2025-01-05 22:35:18
2066,172,2025-01-05 05:22:37
2067,120,2025-01-03 05:12:38
2068,141,2025-01-02 18:44:27
2069,142,2025-01-02 04:07:04
2070,8,2025-01-06 03:17:08
2071,24,2025-01-03 08:22:55
2072,89,2025-01-05 01:26:16
2073,26,2025-01-02 13:57:31
2074,70,2025-01-02 14:49:25
2075,106,2025-01-04 16:43:42
2076,159,2025-01-06 08:09:50
2077,15,2025-01-03 02:00:43
2078,132,2025-01-01 06:27:21
2079,20,2025-01-01 20:49:31
2080,87,2025-01-01 19:13:52
2081,113,2025-01-06 08:26:59
2082,38,2025-01-02 11:32:06
2083,180,2025-01-06 03:45:37
2084,54,2025-01-04 01:16:57
2085,31,2025-01-04 21:15:52
2086,137,2025-01-06 15:47:29
2087,105,2025-01-04 15:12:13
2088,73,2025-01-02 20:38:31
2089,136,2025-01-06 10:26:00
2090,20,2025-01-06 03:31:09
2091,120,2025-01-01 07:31:09
2092,22,2025-01-05 17:27:46
2093,110,2025-01-05 23:23:58
2094,31,2025-01-05 09:40:03
2095,66,2025-01-02 13:50:29
2096,34,2025-01-06 18:23:53
2097,21,2025-01-03 16:03:18
2098,80,2025-01-05 00:01:28
2099,107,2025-01-06 01:23:34
2100,23,2025-01-06 07:29:35
2101,122,2025-01-02 15:59:50
2102,62,2025-01-05 20:44:04
2103,106,2025-01-02 15:58:47
2104,160,2025-01-01 18:13:58
2105,133,2025-01-05 23:53:09
2106,18,2025-01-06 16:34:12
2107,93,2025-01-02 14:51:23
2108,159,2025-01-06 18:40:52
2109,73,2025-01-04 22:19:45
2110,50,2025-01-01 04:45:52
2111,140,2025-01-04 10:59:10
2112,39,2025-01-06 07:10:56
2113,154,2025-01-02 08:32:56
2114,114,2025-01-02 22:57:24
2115,55,2025-01-01 19:47:24
2116,101,2025-01-03 23:01:34
2117,8,2025-01-01 15:24:46
2118,128,2025-01-06 05:51:06
2119,47,2025-01-06 08:48:55
2120,167,2025-01-01 19:27:01
2121,134,2025-01-06 06:29:13
2122,148,2025-01-04 19:04:34
2123,149,2025-01-01 13:05:02
2124,86,2025-01-06 04:58:52
2125,154,2025-01-06 15:07:38
2126,4,2025-01-03 23:56:06
2127,83,2025-01-05 15:15:05
2128,91,2025-01-04 15:06:58
2129,118,2025-01-03 08:19:32
2130,78,2025-01-03 21:03:15
2131,141,2025-01-04 15:05:45
2132,163,2025-01-04 23:31:34
2133,88,2025-01-02 13:16:55
2134,68,2025-01-06 06:55:40
2135,100,2025-01-05 03:02:53
2136,53,2025-01-01 02:28:48
2137,29,2025-01-04 11:33:13
2138,38,2025-01-02 01:37:12
2139,90,2025-01-02 15:56:48
2140,94,2025-01-02 21:57:20
2141,32,2025-01-03 19:52:05
2142,52,2025-01-06 09:06:29
2143,41,2025-01-05 23:51:25
2144,134,2025-01-06 07:05:31
2145,11,2025-01-04 16:24:03
2146,83,2025-01-02 04:15:25
2147,70,2025-01-04 15:31:18
2148,175,2025-01-03 17:57:43
2149,93,2025-01-03 15:21:33
2150,116,2025-01-04 22:42:58
2151,61,2025-01-06 07:18:25
2152,142,2025-01-02 11:38:54
2153,104,2025-01-06 19:04:41
2154,102,2025-01-06 13:09:23
2155,168,2025-01-06 10:16:35
2156,139,2025-01-01 04:34:23
2157,109,2025-01-04 01:06:56
2158,50,2025-01-05 04:19:53
2159,114,2025-01-04 13:51:40
2160,18,2025-01-05 03:29:18
2161,101,2025-01-04 03:33:18
2162,20,2025-01-02 18:58:08
2163,86,2025-01-04 21:12:27
2164,68,2025-01-02 13:29:05
2165,107,2025-01-06 16:21:06
2166,131,2025-01-05 13:43:09
2167,155,2025-01-03 00:40:45
2168,75,2025-01-06 03:33:37
2169,88,2025-01-06 19:13:36
2170,150,2025-01-04 00:53:08
2171,173,2025-01-02 14:00:53
2172,49,2025-01-02 16:50:26
2173,176,2025-01-04 06:40:44
2174,128,2025-01-04 20:55:43
2175,14,2025-01-03 10:47:36
2176,124,2025-01-05 10:02:21
2177,163,2025-01-05 00:18:52
2178,101,2025-01-06 20:16:53
2179,168,2025-01-02 19:39:59
2180,161,2025-01-02 02:51:06
2181,154,2025-01-01 12:30:44
2182,48,2025-01-05 15:41:03
2183,171,2025-01-02 03:11:21
2184,140,2025-01-04 06:41:59
2185,75,2025-01-02 02:47:48
2186,111,2025-01-06 22:26:01
2187,170,2025-01-02 20:34:54
2188,23,2025-01-04 07:24:47
2189,15,2025-01-01 01:59:51
2190,169,2025-01-05 15:30:32
2191,35,2025-01-01 19:30:46
2192,16,2025-01-06 21:33:32
2193,143,2025-01-02 17:50:06
2194,86,2025-01-01 08:00:04
2195,173,2025-01-01 15:21:22
2196,37,2025-01-06 10:39:16
2197,176,2025-01-04 18:50:38
2198,137,2025-01-01 03:52:40
2199,175,2025-01-06 05:28:54
2200,48,2025-01-04 04:12:14
2201,70,2025-01-03 23:11:10
2202,19,2025-01-04 01:10:25
2203,24,2025-01-01 22:03:35
2204,80,2025-01-04 18:13:13
2205,107,2025-01-05 02:23:32
2206,37,2025-01-02 01:35:08
2207,74,2025-01-01 17:07:23
2208,101,2025-01-01 14:35:22
2209,10,2025-01-03 15:42:16
2210,95,2025-01-05 06:21:41
2211,1,2025-01-01 02:47:20
2212,63,2025-01-01 17:35:33
2213,84,2025-01-01 21:26:52
2214,163,2025-01-02 04:58:29
2215,159,2025-01-02 05:26:50
2216,129,2025-01-05 18:13:47
2217,4,2025-01-06 17:12:23
2218,10,2025-01-02 09:12:29
2219,113,2025-01-05 05:55:38
2220,158,2025-01-06 13:39:23
2221,163,2025-01-03 14:20:09
2222,24,2025-01-01 14:53:46
2223,71,2025-01-02 19:51:58
2224,140,2025-01-02 03:33:21
2225,63,2025-01-04 23:49:39
2226,166,2025-01-01 16:57:53
2227,22,2025-01-04 06:11:35
2228,85,2025-01-05 23:00:58
2229,166,2025-01-05 06:28:51
2230,106,2025-01-04 09:13:51
2231,180,2025-01-01 19:44:46
2232,54,2025-01-02 17:36:51
2233,51,2025-01-03 14:11:39
2234,41,2025-01-04 05:45:48
2235,139,2025-01-04 08:39:20
2236,97,2025-01-03 01:50:23
2237,129,2025-01-05 15:08:03
2238,53,2025-01-05 13:26:48
2239,104,2025-01-03 12:56:52
2240,15,2025-01-01 05:48:27
2241,85,2025-01-04 08:59:22
2242,124,2025-01-05 23:28:46
2243,73,2025-01-05 22:09:05
2244,61,2025-01-06 12:53:56
2245,25,2025-01-04 14:14:36
2246,56,2025-01-03 03:36:11
2247,65,2025-01-06 08:18:01
2248,99,2025-01-04 09:40:50
2249,150,2025-01-01 08:59:24
2250,57,2025-01-02 09:13:56
2251,1,2025-01-03 04:45:06
2252,119,2025-01-05 14:38:54
2253,172,2025-01-05 23:36:04
2254,138,2025-01-06 14:11:05
2255,118,2025-01-06 20:30:18
2256,75,2025-01-01 19:07:53
2257,95,2025-01-03 13:13:11
2258,41,2025-01-06 03:10:45
2259,5,2025-01-01 12:43:11
2260,79,2025-01-02 07:16:24
2261,113,2025-01-06 04:05:34
2262,164,2025-01-02 01:08:54
2263,36,2025-01-06 14:39:23
2264,2,2025-01-02 06:08:03
2265,60,2025-01-03 16:21:39
2266,166,2025-01-05 03:12:49
2267,71,2025-01-03 16:28:53
2268,164,2025-01-01 17:04:13
2269,55,2025-01-04 18:15:16
2270,7,2025-01-05 08:22:16
2271,11,2025-01-06 01:35:44
2272,17,2025-01-05 20:22:18
2273,46,2025-01-05 01:39:40
2274,24,2025-01-01 23:10:23
2275,73,2025-01-06 13:50:25
2276,86,2025-01-02 12:33:39
2277,169,2025-01-04 10:23:43
2278,105,2025-01-02 13:17:37
2279,91,2025-01-04 17:49:57
2280,162,2025-01-01 17:11:06
2281,8,2025-01-05 03:57:19
2282,167,2025-01-01 07:16:08
2283,174,2025-01-06 13:09:08
2284,166,2025-01-04 09:42:38
2285,12,2025-01-04 21:30:37
2286,77,2025-01-02 02:07:13
2287,107,2025-01-05 20:24:14
2288,176,2025-01-03 20:20:41
2289,32,2025-01-06 16:06:14
2290,165,2025-01-01 19:12:36
2291,168,2025-01-05 17:04:09
2292,161,2025-01-04 11:40:02
2293,54,2025-01-01 09:55:16
2294,59,2025-01-02 07:37:44
2295,160,2025-01-03 16:08:52
2296,15,2025-01-05 16:13:27
2297,91,2025-01-04 21:22:58
2298,79,2025-01-02 00:28:35
2299,87,2025-01-02 07:06:07
2300,72,2025-01-04 09:55:04
2301,100,2025-01-02 06:15:24
2302,130,2025-01-03 08:28:44
2303,146,2025-01-01 03:22:50
2304,168,2025-01-04 20:43:48
2305,94,2025-01-03 13:18:59
2306,100,2025-01-01 07:55:57
2307,90,2025-01-01 18:26:50
2308,54,2025-01-03 16:43:49
2309,48,2025-01-01 06:03:32
2310,89,2025-01-04 20:28:07
2311,121,2025-01-03 19:08:36
2312,26,2025-01-04 11:43:30
2313,173,2025-01-06 09:39:49
2314,154,2025-01-05 23:54:23
2315,50,2025-01-03 19:18:56
2316,178,2025-01-06 01:35:11
2317,57,2025-01-02 20:51:06
2318,83,2025-01-03 13:59:03
2319,171,2025-01-05 21:20:55
2320,135,2025-01-04 03:32:08
2321,24,2025-01-01 13:53:32
2322,81,2025-01-01 04:59:36
2323,175,2025-01-01 04:59:34
2324,140,2025-01-06 15:39:35
2325,83,2025-01-05 12:28:38
2326,77,2025-01-06 13:41:58
2327,71,2025-01-04 03:44:40
2328,10,2025-01-02 02:40:39
2329,96,2025-01-01 06:41:52
2330,41,2025-01-01 12:36:59
2331,44,2025-01-02 22:22:19
2332,52,2025-01-05 11:06:29
2333,58,2025-01-03 14:57:04
2334,154,2025-01-03 08:17:12
2335,80,2025-01-01 11:46:04
2336,177,2025-01-01 14:47:05
2337,179,2025-01-01 11:41:51
2338,16,2025-01-06 03:53:52
2339,53,2025-01-05 08:44:32
2340,18,2025-01-02 14:27:31
2341,93,2025-01-01 01:03:08
2342,148,2025-01-02 23:26:59
2343,177,2025-01-01 21:00:23
2344,134,2025-01-01 16:50:03
2345,18,2025-01-05 21:19:31
2346,108,2025-01-06 09:48:26
2347,176,2025-01-02 07:51:06
2348,170,2025-01-03 11:23:27
2349,107,2025-01-06 11:03:32
2350,66,2025-01-03 06:55:48
2351,16,2025-01-02 06:56:18
2352,136,2025-01-06 00:46:52
2353,6,2025-01-01 17:48:36
2354,179,2025-01-05 16:18:58
2355,167,2025-01-06 13:07:12
2356,9,2025-01-06 16:04:40
2357,57,2025-01-02 22:03:16
2358,20,2025-01-06 11:44:19
2359,158,2025-01-05 22:52:02
2360,174,2025-01-06 17:37:49
2361,34,2025-01-03 22:46:54
2362,51,2025-01-03 15:18:01
2363,98,2025-01-02 14:06:05
2364,93,2025-01-06 17:12:17
2365,99,2025-01-05 09:47:41
2366,161,2025-01-03 10:09:49
2367,86,2025-01-01 07:22:24
2368,165,2025-01-05 10:25:48
2369,171,2025-01-04 18:16:19
2370,72,2025-01-01 22:09:45
2371,33,2025-01-05 16:48:43
2372,76,2025-01-03 19:56:32
2373,11,2025-01-05 15:47:26
2374,41,2025-01-04 14:32:15
2375,171,2025-01-02 04:57:16
2376,159,2025-01-03 07:02:52
2377,51,2025-01-01 16:51:23
2378,170,2025-01-06 07:02:26
2379,142,2025-01-04 17:55:05
2380,174,2025-01-01 02:13:42
2381,90,2025-01-03 22:06:30
2382,2,2025-01-02 15:20:36
2383,105,2025-01-01 18:17:41
2384,30,2025-01-05 03:18:59
2385,71,2025-01-05 17:38:48
2386,171,2025-01-04 14:23:39
2387,64,2025-01-03 03:01:21
2388,109,2025-01-04 06:31:46
2389,89,2025-01-05 18:37:54
2390,18,2025-01-06 01:52:59
2391,72,2025-01-04 18:24:53
2392,77,2025-01-05 11:44:39
2393,56,2025-01-05 09:20:15
2394,33,2025-01-01 21:49:29
2395,96,2025-01-03 12:57:55
2396,64,2025-01-06 04:04:21
2397,177,2025-01-02 20:30:17
2398,45,2025-01-01 22:04:08
2399,96,2025-01-06 05:28:03
2400,13,2025-01-04 00:22:16
2401,37,2025-01-02 07:10:32
2402,165,2025-01-01 20:42:10
2403,147,2025-01-05 16:17:32
2404,159,2025-01-06 10:55:01
2405,32,2025-01-03 23:45:13
2406,46,2025-01-04 23:27:38
2407,140,2025-01-01 22:18:11
2408,98,2025-01-05 05:41:38
2409,5,2025-01-01 21:22:15
2410,132,2025-01-06 11:18:03
2411,32,2025-01-02 03:36:13
2412,108,2025-01-02 03:41:40
2413,74,2025-01-02 20:23:30
2414,163,2025-01-05 04:02:43
2415,81,2025-01-05 20:25:56
2416,160,2025-01-04 01:47:15
2417,167,2025-01-03 09:45:20
2418,23,2025-01-03 12:48:37
2419,5,2025-01-02 06:47:05
2420,125,2025-01-03 13:12:11
2421,117,2025-01-04 04:30:06
2422,106,2025-01-01 22:55:03
2423,68,2025-01-05 21:21:52
2424,110,2025-01-01 06:10:38
2425,9,2025-01-02 16:31:02
2426,175,2025-01-04 21:12:57
2427,73,2025-01-03 04:56:04
2428,62,2025-01-03 03:04:12
2429,123,2025-01-01 00:41:05
2430,9,2025-01-03 05:46:01
2431,168,2025-01-06 03:38:27
