id,duration,call_date
14002,102,2025-01-02 16:26:09
14003,139,2025-01-05 15:51:36
14004,114,2025-01-02 11:11:14
14005,152,2025-01-02 06:29:13
14006,92,2025-01-01 23:50:10
14007,76,2025-01-05 03:32:18
14008,18,2025-01-02 12:02:00
14009,105,2025-01-03 12:14:07
14010,44,2025-01-01 17:19:19
14011,118,2025-01-04 14:37:12
14012,120,2025-01-04 19:05:50
14013,143,2025-01-01 21:25:41
14014,145,2025-01-02 14:23:48
14015,21,2025-01-06 00:50:54
14016,96,2025-01-02 13:27:33
14017,36,2025-01-01 13:17:39
14018,119,2025-01-01 15:20:44
14019,66,2025-01-04 16:02:12
14020,70,2025-01-04 05:31:30
14021,103,2025-01-01 14:50:33
14022,7,2025-01-06 09:05:58
14023,176,2025-01-01 00:55:06
14024,178,2025-01-06 17:23:50
14025,59,2025-01-06 15:25:27
14026,145,2025-01-05 16:35:33
14027,62,2025-01-01 15:28:43
14028,49,2025-01-01 16:06:28
14029,166,2025-01-03 20:40:16
14030,97,2025-01-03 23:39:22
14031,141,2025-01-02 09:45:58
14032,73,2025-01-03 13:56:58
14033,167,2025-01-01 05:39:13
14034,147,2025-01-06 07:00:19
14035,47,2025-01-04 22:13:19
14036,8,2025-01-06 16:44:27
14037,66,2025-01-03 01:27:37
14038,158,2025-01-02 06:48:36
14039,127,2025-01-05 01:30:13
14040,104,2025-01-03 04:15:34
14041,100,2025-01-06 05:13:49
14042,116,2025-01-05 22:00:24
14043,127,2025-01-01 13:06:14
14044,52,2025-01-06 17:36:39
14045,69,2025-01-06 12:25:33
14046,115,2025-01-04 09:39:02
14047,25,2025-01-06 10:45:28
14048,73,2025-01-01 06:50:24
14049,156,2025-01-02 05:34:11
14050,117,2025-01-03 10:57:35
14051,174,2025-01-03 18:22:24
14052,141,2025-01-06 08:23:22
14053,96,2025-01-05 22:48:37
14054,11,2025-01-04 04:15:02
14055,76,2025-01-01 17:29:07
14056,29,2025-01-04 00:58:54
14057,174,2025-01-01 03:31:49
14058,44,2025-01-03 02:37:17
14059,45,2025-01-05 10:29:34
14060,133,2025-01-02 11:26:46
14061,73,2025-01-01 06:54:31
14062,143,2025-01-02 20:36:22
14063,30,2025-01-01 17:24:59
14064,144,2025-01-01 19:28:12
14065,56,2025-01-03 22:58:25
14066,84,2025-01-04 17:01:13
14067,88,2025-01-06 17:53:31
14068,106,2025-01-01 10:48:01
14069,116,2025-01-04 18:50:07
14070,23,2025-01-02 18:31:49
14071,179,2025-01-01 23:17:06
14072,92,2025-01-02 08:02:00
14073,128,2025-01-05 02:01:50
14074,97,2025-01-02 05:32:00
14075,2,2025-01-05 19:39:39
14076,64,2025-01-04 07:18:40
14077,129,2025-01-02 04:10:03
14078,88,2025-01-03 13:48:58
14079,4,2025-01-03 01:53:09
14080,132,2025-01-02 04:42:23
14081,153,2025-01-01 22:27:14
14082,75,2025-01-06 00:17:48
14083,100,2025-01-03 15:01:31
14084,155,2025-01-05 04:32:17
14085,51,2025-01-05 08:12:04
14086,114,2025-01-06 12:56:40
14087,68,2025-01-06 14:05:45
14088,175,2025-01-01 13:25:15
14089,95,2025-01-02 11:12:59
14090,78,2025-01-01 01:11:35
14091,33,2025-01-06 06:27:36
14092,59,2025-01-03 13:04:09
14093,15,2025-01-01 09:01:41
14094,58,2025-01-03 17:28:23
14095,62,2025-01-03 17:43:57
14096,123,2025-01-04 17:14:11
14097,157,2025-01-04 01:01:41
14098,112,2025-01-02 02:30:13
14099,60,2025-01-05 18:54:22
14100,61,2025-01-04 15:50:55
14101,165,2025-01-05 03:14:17
14102,35,2025-01-05 18:38:10
14103,180,2025-01-03 05:59:59
14104,80,2025-01-02 21:03:40
14105,113,2025-01-06 04:13:27
14106,106,2025-01-06 21:06:17
14107,117,2025-01-03 22:08:44
14108,51,2025-01-06 13:25:04
14109,27,2025-01-02 22:06:55
14110,160,2025-01-03 06:31:12
14111,132,2025-01-03 08:44:11
14112,52,2025-01-03 11:10:57
14113,154,2025-01-01 08:32:50
14114,96,2025-01-01 04:53:39
14115,16,2025-01-05 14:36:36
14116,113,2025-01-04 17:31:52
14117,130,2025-01-06 07:04:15
14118,52,2025-01-04 07:44:07
14119,130,2025-01-04 17:10:34
14120,42,2025-01-01 20:06:52
14121,90,2025-01-05 23:25:40
14122,56,2025-01-02 15:19:21
14123,116,2025-01-06 01:21:07
14124,96,2025-01-02 03:21:47
14125,48,2025-01-01 08:42:14
14126,76,2025-01-01 06:14:21
14127,97,2025-01-05 08:44:29
14128,56,2025-01-02 20:22:30
14129,54,2025-01-04 12:20:22
14130,11,2025-01-06 06:07:17
14131,15,2025-01-01 11:58:11
14132,59,2025-01-05 15:23:29
14133,137,2025-01-05 23:26:21
14134,65,2025-01-06 08:07:26
14135,113,2025-01-06 06:27:31
14136,88,2025-01-03 23:34:16
14137,169,2025-01-06 20:34:13
14138,100,2025-01-03 23:36:51
14139,11,2025-01-01 10:02:01
14140,21,2025-01-02 08:34:45
14141,7,2025-01-06 02:03:13
14142,17,2025-01-02 21:33:16
14143,167,2025-01-05 10:22:13
14144,7,2025-01-04 20:19:56
14145,70,2025-01-01 22:08:54
14146,12,2025-01-01 21:55:55
14147,62,2025-01-03 20:27:53
14148,111,2025-01-01 07:08:39
14149,175,2025-01-04 04:14:50
14150,27,2025-01-01 08:08:18
14151,34,2025-01-06 15:55:33
14152,51,2025-01-04 10:20:18
14153,80,2025-01-06 11:04:49
14154,80,2025-01-01 05:35:39
14155,150,2025-01-06 13:30:59
14156,126,2025-01-05 07:52:37
14157,123,2025-01-02 12:14:52
14158,16,2025-01-02 19:44:14
14159,33,2025-01-04 05:24:05
14160,151,2025-01-03 20:03:50
14161,178,2025-01-03 10:29:43
14162,126,2025-01-02 03:04:08
14163,140,2025-01-03 16:35:58
14164,177,2025-01-05 12:42:58
14165,74,2025-01-04 16:53:05
14166,54,2025-01-06 02:51:12
14167,42,2025-01-05 12:29:56
14168,67,2025-01-02 09:40:33
14169,19,2025-01-05 15:04:22
14170,129,2025-01-04 01:31:47
14171,25,2025-01-05 02:14:09
14172,154,2025-01-03 22:09:30
14173,49,2025-01-02 18:09:01
14174,124,2025-01-04 21:17:07
14175,108,2025-01-01 22:35:12
14176,90,2025-01-02 23:30:26
14177,6,2025-01-06 10:37:14
14178,162,2025-01-06 04:54:01
14179,65,2025-01-05 17:51:16
14180,147,2025-01-03 19:33:46
14181,3,2025-01-04 13:15:56
14182,1,2025-01-06 19:59:11
14183,124,2025-01-04 15:31:48
14184,142,2025-01-02 16:11:12
14185,26,2025-01-05 10:10:29
14186,172,2025-01-04 01:49:23
14187,68,2025-01-03 17:01:13
14188,175,2025-01-03 23:43:26
14189,44,2025-01-02 15:10:36
14190,99,2025-01-05 18:47:30
14191,164,2025-01-04 10:30:07
14192,66,2025-01-06 06:32:58
14193,56,2025-01-02 02:55:32
14194,20,2025-01-01 06:19:25
14195,174,2025-01-01 02:46:45
14196,99,2025-01-02 19:11:01
14197,13,2025-01-05 08:41:51
14198,104,2025-01-05 18:24:42
14199,67,2025-01-06 15:30:55
14200,74,2025-01-01 21:27:17
14201,41,2025-01-02 21:42:35
14202,108,2025-01-01 09:03:59
14203,156,2025-01-03 23:50:46
14204,132,2025-01-03 14:28:44
14205,101,2025-01-06 17:17:08
14206,24,2025-01-03 22:34:16
14207,58,2025-01-02 05:37:39
14208,176,2025-01-02 23:51:30
14209,174,2025-01-02 13:58:57
14210,79,2025-01-05 18:59:41
14211,170,2025-01-03 10:13:09
14212,43,2025-01-04 12:02:04
14213,92,2025-01-06 08:51:22
14214,39,2025-01-03 22:27:47
14215,64,2025-01-04 21:15:25
14216,172,2025-01-04 05:27:21
14217,33,2025-01-01 00:23:38
14218,65,2025-01-05 18:46:13
14219,40,2025-01-02 06:18:57
14220,126,2025-01-01 17:10:25
14221,54,2025-01-03 20:13:50
14222,131,2025-01-04 13:29:21
14223,19,2025-01-06 02:50:06
14224,153,2025-01-02 20:06:36
14225,171,2025-01-06 08:44:54
14226,151,2025-01-06 19:37:51
14227,137,2025-01-04 06:22:38
14228,16,2025-01-04 14:12:11
14229,30,2025-01-01 08:36:50
14230,63,2025-01-01 02:29:08
14231,49,2025-01-05 10:27:21
14232,5,2025-01-06 18:57:28
14233,17,2025-01-06 08:28:54
14234,115,2025-01-03 05:27:01
14235,104,2025-01-06 16:06:33
14236,31,2025-01-05 11:36:27
14237,158,2025-01-01 07:18:33
14238,64,2025-01-01 07:35:54
14239,159,2025-01-01 06:38:56
14240,75,2025-01-03 19:22:24
14241,86,2025-01-06 18:26:50
14242,35,2025-01-05 17:07:45
14243,122,2025-01-03 10:07:14
14244,98,2025-01-02 06:19:14
14245,27,2025-01-01 16:25:51
14246,67,2025-01-01 22:52:44
14247,111,2025-01-02 04:59:07
14248,155,2025-01-03 20:23:21
14249,8,2025-01-03 17:40:28
14250,113,2025-01-03 11:06:29
14251,99,2025-01-04 19:11:08
14252,3,2025-01-04 11:38:27
14253,164,2025-01-05 15:08:37
14254,142,2025-01-04 21:45:21
14255,28,2025-01-03 21:39:10
14256,16,2025-01-05 22:55:54
14257,54,2025-01-05 21:04:58
14258,158,2025-01-01 01:18:35
14259,23,2025-01-05 16:38:53
14260,25,2025-01-05 23:03:43
14261,93,2025-01-01 17:33:45
14262,15,2025-01-05 02:29:12
14263,77,2025-01-05 05:47:55
14264,31,2025-01-06 21:31:24
14265,153,2025-01-03 02:26:13
14266,108,2025-01-04 06:35:50
14267,85,2025-01-06 12:54:39
14268,46,2025-01-06 16:26:55
14269,36,2025-01-01 04:06:48
14270,70,2025-01-04 21:32:56
14271,149,2025-01-04 03:15:44
14272,79,2025-01-03 04:44:36
14273,161,2025-01-05 06:13:27
14274,165,2025-01-04 01:19:39
14275,59,2025-01-06 20:24:57
14276,160,2025-01-03 20:18:38
14277,34,2025-01-06 04:39:10
14278,109,2025-01-04 01:02:22
14279,159,2025-01-05 09:53:03
14280,46,2025-01-04 17:03:32
14281,4,2025-01-03 10:35:46
14282,108,2025-01-03 21:01:23
14283,63,2025-01-03 01:28:30
14284,73,2025-01-05 00:45:19
14285,174,2025-01-06 19:50:31
14286,20,2025-01-01 11:49:35
14287,176,2025-01-02 22:22:51
14288,53,2025-01-06 01:22:44
14289,23,2025-01-02 09:57:41
14290,36,2025-01-06 21:26:22
14291,7,2025-01-06 01:27:04
14292,44,2025-01-04 03:56:49
14293,121,2025-01-01 11:37:43
14294,53,2025-01-05 23:50:35
14295,105,2025-01-05 05:42:22
14296,25,2025-01-02 07:26:04
14297,174,2025-01-06 00:45:58
14298,137,2025-01-03 15:58:07
14299,175,2025-01-02 22:35:31
14300,116,2025-01-06 00:41:00
14301,111,2025-01-02 15:26:02
14302,100,2025-01-06 08:29:03
14303,54,2025-01-01 05:02:19
14304,10,2025-01-02 01:52:28
14305,13,2025-01-03 12:09:08
14306,76,2025-01-01 15:28:58
14307,67,2025-01-01 15:34:49
14308,54,2025-01-01 11:20:28
14309,122,2025-01-06 13:34:53
14310,155,2025-01-05 12:11:41
14311,68,2025-01-03 12:12:44
14312,46,2025-01-05 09:58:47
14313,56,2025-01-04 18:06:40
14314,31,2025-01-05 00:08:55
14315,129,2025-01-04 05:15:46
14316,50,2025-01-04 07:31:00
14317,73,2025-01-01 16:37:17
14318,105,2025-01-03 23:38:44
14319,32,2025-01-06 20:15:02
14320,62,2025-01-05 19:46:10
14321,118,2025-01-04 19:49:36
14322,128,2025-01-06 12:18:47
14323,24,2025-01-01 15:15:49
14324,164,2025-01-05 21:37:13
14325,43,2025-01-03 16:56:34
14326,21,2025-01-01 03:10:39
14327,141,2025-01-03 16:16:41
14328,1,2025-01-02 21:55:24
14329,105,2025-01-03 10:05:23
14330,20,2025-01-02 20:36:14
14331,39,2025-01-04 04:27:26
14332,22,2025-01-05 15:55:20
14333,159,2025-01-03 04:43:16
14334,55,2025-01-01 06:24:54
14335,147,2025-01-04 22:47:46
14336,39,2025-01-01 05:56:03
14337,15,2025-01-04 14:27:31
14338,4,2025-01-04 14:28:01
14339,173,2025-01-02 06:25:18
14340,77,2025-01-02 04:19:44
14341,126,2025-01-03 19:00:30
14342,73,2025-01-05 12:22:44
14343,57,2025-01-01 03:20:33
14344,124,2025-01-01 10:25:54
14345,176,2025-01-06 11:22:39
14346,30,2025-01-02 05:35:17
14347,111,2025-01-06 19:37:19
14348,129,2025-01-06 00:30:27
14349,130,2025-01-02 06:15:32
14350,85,2025-01-05 09:54:08
14351,117,2025-01-04 18:37:14
14352,90,2025-01-04 11:39:00
14353,178,2025-01-06 02:38:39
14354,149,2025-01-05 14:15:57
14355,109,2025-01-04 22:10:25
14356,79,2025-01-03 00:06:25
14357,49,2025-01-06 06:57:18
14358,106,2025-01-01 14:15:00
14359,91,2025-01-02 12:37:14
14360,27,2025-01-02 06:45:07
14361,61,2025-01-06 12:40:48
14362,39,2025-01-06 13:54:37
14363,139,2025-01-03 10:29:16
14364,149,2025-01-03 04:39:51
14365,115,2025-01-03 05:40:09
14366,174,2025-01-02 21:07:08
14367,121,2025-01-03 03:14:04
14368,70,2025-01-04 13:26:17
14369,123,2025-01-03 01:46:56
14370,88,2025-01-03 22:47:21
14371,110,2025-01-06 19:44:31
14372,35,2025-01-03 05:18:27
14373,25,2025-01-02 18:04:44
14374,3,2025-01-02 07:07:34
14375,149,2025-01-02 01:10:49
14376,10,2025-01-05 15:49:29
14377,42,2025-01-06 01:40:04
14378,146,2025-01-03 17:56:48
14379,47,2025-01-02 23:15:22
14380,141,2025-01-06 09:18:25
14381,174,2025-01-04 15:34:23
14382,110,2025-01-04 05:32:15
14383,128,2025-01-05 02:55:25
14384,123,2025-01-04 18:41:11
14385,109,2025-01-01 07:03:59
14386,107,2025-01-01 21:39:43
14387,4,2025-01-04 08:52:49
14388,57,2025-01-05 22:26:59
14389,42,2025-01-03 21:28:17
14390,75,2025-01-02 07:53:23
14391,97,2025-01-01 11:56:46
14392,73,2025-01-05 02:33:46
14393,111,2025-01-05 12:33:37
14394,29,2025-01-06 19:24:36
14395,139,2025-01-01 09:30:13
14396,83,2025-01-01 08:54:07
14397,6,2025-01-02 22:16:50
14398,12,2025-01-02 14:14:28
14399,84,2025-01-03 17:32:13
14400,104,2025-01-02 17:02:52
14401,158,2025-01-02 00:35:25
14402,98,2025-01-04 21:49:49
14403,63,2025-01-04 09:08:46
14404,97,2025-01-05 06:06:05
14405,94,2025-01-03 15:02:08
14406,51,2025-01-06 09:14:58
14407,67,2025-01-04 08:23:08
14408,67,2025-01-04 22:38:59
14409,137,2025-01-03 04:32:47
14410,88,2025-01-02 02:44:27
14411,140,2025-01-03 00:29:24
14412,156,2025-01-04 02:17:24
14413,68,2025-01-02 08:44:40
14414,140,2025-01-05 18:13:00
14415,55,2025-01-01 02:27:29
14416,4,2025-01-02 18:38:43
14417,34,2025-01-04 20:38:16
14418,131,2025-01-01 12:03:42
14419,26,2025-01-02 02:35:29
14420,96,2025-01-04 14:45:16
14421,85,2025-01-04 20:14:56
14422,15,2025-01-02 07:55:58
14423,87,2025-01-03 12:18:22
14424,124,2025-01-01 04:18:20
14425,47,2025-01-01 22:16:56
14426,47,2025-01-05 13:34:34
14427,81,2025-01-02 09:22:33
14428,20,2025-01-02 05:23:37
14429,127,2025-01-06 17:32:11
14430,84,2025-01-06 15:32:35
14431,154,2025-01-06 21:06:37
14432,123,2025-01-01 16:44:03
14433,103,2025-01-04 08:06:07
14434,79,2025-01-03 14:43:53
14435,51,2025-01-04 16:51:54
14436,59,2025-01-04 15:41:18
14437,143,2025-01-03 17:45:39
14438,20,2025-01-05 14:19:24
14439,127,2025-01-05 21:20:55
14440,46,2025-01-04 15:56:39
14441,164,2025-01-04 22:20:51
14442,93,2025-01-02 15:43:31
14443,93,2025-01-03 04:23:04
14444,112,2025-01-04 13:25:00
14445,14,2025-01-02 13:00:02
14446,107,2025-01-01 04:52:22
14447,108,2025-01-04 05:55:58
14448,132,2025-01-04 08:38:41
14449,91,2025-01-02 02:27:35
14450,171,2025-01-02 03:04:37
14451,147,2025-01-01 22:19:35
14452,95,2025-01-04 14:07:22
14453,64,2025-01-03 07:26:46
14454,86,2025-01-06 04:57:38
14455,10,2025-01-03 15:58:56
14456,140,2025-01-01 18:20:43
14457,84,2025-01-05 14:26:31
14458,166,2025-01-05 23:06:10
14459,114,2025-01-02 10:58:16
14460,63,2025-01-04 10:21:58
14461,33,2025-01-02 20:04:15
14462,147,2025-01-03 06:05:51
14463,114,2025-01-04 11:54:14
14464,90,2025-01-03 13:23:16
14465,110,2025-01-06 03:44:25
14466,70,2025-01-04 06:01:41
14467,95,2025-01-03 14:08:04
14468,116,2025-01-05 22:22:52
14469,155,2025-01-04 03:09:38
14470,97,2025-01-06 08:47:46
14471,15,2025-01-01 04:15:25
14472,18,2025-01-06 14:37:17
14473,73,2025-01-06 04:57:33
14474,13,2025-01-03 01:03:18
14475,28,2025-01-03 23:45:44
14476,22,2025-01-02 12:29:30
14477,12,2025-01-04 12:45:57
14478,173,2025-01-05 05:57:25
14479,3,2025-01-03 05:55:02
14480,169,2025-01-04 13:06:25
14481,19,2025-01-02 14:21:38
14482,166,2025-01-01 16:13:47
14483,89,2025-01-05 09:19:16
14484,75,2025-01-05 13:51:25
14485,78,2025-01-02 02:12:34
14486,92,2025-01-05 08:48:23
14487,156,2025-01-01 02:26:44
14488,68,2025-01-02 09:28:01
14489,152,2025-01-02 09:38:08
14490,23,2025-01-05 05:35:13
14491,134,2025-01-03 22:27:02
14492,71,2025-01-01 09:16:51
14493,88,2025-01-04 08:27:33
14494,29,2025-01-02 02:04:10
14495,14,2025-01-01 09:45:05
14496,18,2025-01-01 07:07:17
14497,160,2025-01-01 20:09:17
14498,95,2025-01-06 19:45:25
14499,91,2025-01-01 01:48:35
14500,172,2025-01-05 00:41:45
14501,101,2025-01-03 14:15:57
14502,24,2025-01-05 21:37:43
14503,146,2025-01-02 21:34:29
14504,96,2025-01-03 06:12:04
14505,126,2025-01-03 02:42:15
14506,180,2025-01-01 07:21:58
14507,82,2025-01-05 17:36:45
14508,174,2025-01-02 11:12:15
14509,32,2025-01-01 12:45:03
14510,90,2025-01-05 02:08:25
14511,72,2025-01-05 03:15:09
14512,142,2025-01-05 15:16:22
14513,2,2025-01-02 01:42:10
14514,68,2025-01-01 17:33:29
14515,145,2025-01-02 08:13:55
14516,51,2025-01-06 09:44:42
14517,98,2025-01-01 06:59:08
14518,167,2025-01-06 02:38:11
14519,170,2025-01-05 07:18:38
14520,30,2025-01-04 03:23:47
14521,115,2025-01-05 04:15:38
14522,36,2025-01-03 23:33:36
14523,137,2025-01-02 02:22:43
14524,123,2025-01-06 11:52:50
14525,10,2025-01-03 08:20:37
14526,17,2025-01-01 23:04:45
14527,89,2025-01-06 07:50:44
14528,152,2025-01-02 13:05:01
14529,15,2025-01-06 03:36:34
14530,102,2025-01-05 21:15:16
14531,51,2025-01-03 18:03:42
14532,80,2025-01-02 15:14:18
14533,26,2025-01-06 11:58:38
14534,33,2025-01-04 23:06:45
14535,129,2025-01-01 12:31:46
14536,29,2025-01-04 22:42:14
14537,128,2025-01-03 08:33:11
14538,37,2025-01-05 03:50:28
14539,107,2025-01-01 02:58:25
14540,34,2025-01-03 09:24:21
14541,50,2025-01-05 01:03:19
14542,76,2025-01-04 05:37:21
14543,176,2025-01-02 19:52:37
14544,70,2025-01-03 06:22:10
14545,123,2025-01-01 01:57:08
14546,154,2025-01-04 02:52:11
14547,152,2025-01-02 13:55:06
14548,109,2025-01-06 19:34:09
14549,68,2025-01-04 20:06:06
14550,165,2025-01-02 21:44:25
14551,34,2025-01-05 05:05:59
14552,88,2025-01-01 05:51:43
14553,36,2025-01-02 04:58:03
14554,148,2025-01-04 02:58:51
14555,164,2025-01-06 08:16:45
14556,11,2025-01-02 00:18:25
14557,50,2025-01-05 08:20:06
14558,121,2025-01-01 21:57:31
14559,136,2025-01-04 11:22:52
14560,88,2025-01-05 16:27:01
14561,80,2025-01-01 05:26:41
14562,132,2025-01-06 09:34:15
14563,16,2025-01-04 02:49:40
14564,111,2025-01-04 18:21:59
14565,13,2025-01-06 14:14:34
14566,73,2025-01-06 00:50:54
14567,19,2025-01-02 10:56:54
14568,38,2025-01-02 23:14:14
14569,157,2025-01-02 18:32:59
14570,65,2025-01-04 09:46:23
14571,135,2025-01-02 13:06:54
14572,143,2025-01-04 09:17:05
14573,80,2025-01-05 01:16:09
14574,11,2025-01-02 11:30:12
14575,25,2025-01-01 12:54:09
14576,131,2025-01-05 20:58:39
14577,45,2025-01-01 12:03:46
14578,180,2025-01-01 23:53:37
14579,20,2025-01-06 06:48:31
14580,158,2025-01-05 23:11:21
14581,59,2025-01-02 08:22:51
14582,98,2025-01-04 05:55:40
14583,90,2025-01-04 09:18:11
14584,63,2025-01-04 18:06:05
14585,120,2025-01-01 05:07:54
14586,167,2025-01-05 16:35:28
14587,135,2025-01-01 11:47:33
14588,1,2025-01-03 19:53:00
14589,67,2025-01-01 16:35:43
14590,170,2025-01-04 17:43:42
14591,78,2025-01-01 15:39:39
14592,58,2025-01-03 07:57:17
14593,115,2025-01-03 01:11:43
14594,40,2025-01-02 14:47:31
14595,120,2025-01-05 09:41:25
14596,46,2025-01-05 04:58:36
14597,57,2025-01-06 19:08:29
14598,73,2025-01-04 21:00:37
14599,86,2025-01-06 17:08:07
14600,123,2025-01-02 07:19:56
14601,109,2025-01-04 21:25:17
14602,153,2025-01-01 18:11:52
14603,57,2025-01-02 04:59:09
14604,10,2025-01-02 14:30:22
14605,66,2025-01-02 09:51:49
14606,70,2025-01-01 02:52:14
14607,164,2025-01-02 18:52:01
14608,100,2025-01-01 08:35:17
14609,109,2025-01-05 17:11:44
14610,121,2025-01-05 01:04:00
14611,43,2025-01-06 14:51:05
14612,156,2025-01-04 04:20:54
14613,7,2025-01-06 13:12:19
14614,128,2025-01-05 17:46:24
14615,1,2025-01-03 18:47:16
14616,133,2025-01-04 12:17:19
14617,104,2025-01-05 13:22:42
14618,90,2025-01-02 22:14:56
14619,77,2025-01-03 05:57:27
14620,94,2025-01-03 17:46:09
14621,92,2025-01-04 12:55:16
14622,22,2025-01-03 12:17:31
14623,140,2025-01-02 16:47:57
14624,79,2025-01-03 01:49:48
14625,67,2025-01-02 02:17:12
14626,51,2025-01-06 12:34:57
14627,19,2025-01-01 05:24:11
14628,122,2025-01-02 10:24:35
14629,178,2025-01-03 08:00:25
14630,167,2025-01-03 13:51:56
14631,4,2025-01-03 11:27:32
14632,99,2025-01-03 04:41:57
14633,53,2025-01-01 09:21:20
14634,146,2025-01-06 20:08:18
14635,8,2025-01-04 15:53:50
14636,65,2025-01-04 18:44:28
14637,135,2025-01-05 01:09:51
14638,109,2025-01-01 02:27:18
14639,143,2025-01-03 20:22:04
14640,180,2025-01-05 15:22:37
14641,121,2025-01-04 07:31:21
14642,125,2025-01-02 14:34:08
14643,126,2025-01-01 09:58:46
14644,137,2025-01-04 04:36:01
14645,78,2025-01-01 06:10:28
14646,27,2025-01-03 12:18:57
14647,82,2025-01-02 07:00:41
14648,153,2025-01-05 15:38:28
14649,176,2025-01-06 05:06:36
14650,20,2025-01-02 14:25:04
14651,134,2025-01-03 12:53:22
14652,8,2025-01-04 03:11:29
14653,77,2025-01-03 10:15:11
14654,99,2025-01-03 02:03:53
14655,11,2025-01-02 21:53:05
14656,66,2025-01-01 22:30:25
14657,12,2025-01-06 07:42:32
14658,104,2025-01-06 21:54:03
14659,180,2025-01-04 11:56:24
14660,109,2025-01-06 02:22:08
14661,60,2025-01-01 13:09:29
14662,70,2025-01-04 15:23:59
14663,79,2025-01-01 16:48:12
14664,162,2025-01-05 22:17:21
14665,45,2025-01-06 14:18:14
14666,22,2025-01-06 11:44:58
14667,24,2025-01-02 03:26:11
14668,17,2025-01-01 20:27:17
14669,55,2025-01-04 04:19:28
14670,89,2025-01-04 22:06:41
14671,66,2025-01-01 15:04:36
14672,89,2025-01-02 16:36:26
14673,105,2025-01-04 06:12:59
14674,121,2025-01-05 17:04:46
14675,21,2025-01-02 13:41:28
14676,37,2025-01-01 19:29:42
14677,142,2025-01-02 08:36:33
14678,32,2025-01-04 07:27:54
14679,62,2025-01-04 21:35:03
14680,69,2025-01-06 17:18:27
14681,58,2025-01-06 01:12:33
14682,110,2025-01-03 12:31:49
14683,56,2025-01-06 18:02:57
14684,133,2025-01-03 12:30:53
14685,97,2025-01-01 17:25:30
14686,85,2025-01-01 03:36:49
14687,27,2025-01-03 05:30:54
14688,140,2025-01-05 01:02:58
14689,71,2025-01-03 04:04:41
14690,133,2025-01-05 11:27:10
14691,144,2025-01-03 15:01:03
14692,56,2025-01-02 20:30:17
14693,146,2025-01-03 16:51:59
14694,43,2025-01-05 21:58:05
14695,155,2025-01-05 20:19:40
14696,140,2025-01-02 19:04:33
14697,64,2025-01-04 13:20:44
14698,66,2025-01-03 04:59:08
14699,136,2025-01-03 20:58:03
14700,71,2025-01-06 14:52:15
14701,143,2025-01-01 09:05:16
14702,175,2025-01-05 09:55:52
14703,37,2025-01-05 00:04:23
14704,163,2025-01-05 19:50:18
14705,99,2025-01-03 23:42:51
14706,1,2025-01-01 12:30:32
14707,69,2025-01-06 00:37:50
14708,26,2025-01-03 18:27:27
14709,47,2025-01-01 05:48:24
14710,5,2025-01-04 17:58:51
14711,160,2025-01-04 00:18:24
14712,12,2025-01-03 04:47:35
14713,9,2025-01-05 10:13:27
14714,103,2025-01-01 08:12:58
14715,45,2025-01-03 15:46:33
14716,180,2025-01-03 02:45:23
14717,85,2025-01-01 14:36:41
14718,77,2025-01-04 09:48:00
14719,73,2025-01-01 03:09:38
14720,74,2025-01-04 12:58:48
14721,160,2025-01-04 14:03:13
14722,55,2025-01-06 05:08:50
14723,110,2025-01-03 04:50:20
14724,74,2025-01-05 11:35:21
14725,171,2025-01-04 13:52:12
14726,9,2025-01-01 19:20:23
14727,123,2025-01-03 00:13:53
14728,106,2025-01-05 01:45:58
14729,19,2025-01-01 04:44:02
14730,63,2025-01-04 04:21:14
14731,143,2025-01-06 04:34:44
14732,97,2025-01-03 21:00:33
14733,9,2025-01-05 05:54:32
14734,174,2025-01-01 09:22:08
14735,133,2025-01-02 17:35:11
14736,152,2025-01-03 01:38:57
14737,24,2025-01-01 22:28:27
14738,143,2025-01-03 16:25:50
14739,143,2025-01-01 13:04:06
14740,120,2025-01-01 07:38:38
14741,85,2025-01-04 17:13:15
14742,17,2025-01-02 16:46:56
14743,21,2025-01-05 17:35:36
14744,36,2025-01-05 22:23:04
14745,104,2025-01-05 11:38:37
14746,171,2025-01-05 04:37:09
14747,77,2025-01-05 19:22:30
14748,143,2025-01-06 11:29:58
14749,133,2025-01-05 02:32:48
14750,30,2025-01-03 18:21:02
14751,41,2025-01-03 01:08:38
14752,149,2025-01-05 11:36:11
14753,100,2025-01-02 07:51:30
14754,59,2025-01-05 07:14:14
14755,84,2025-01-06 22:39:44
14756,106,2025-01-01 15:44:41
14757,5,2025-01-03 07:31:02
14758,5,2025-01-04 08:24:55
14759,68,2025-01-01 09:38:13
14760,90,2025-01-05 13:18:55
14761,65,2025-01-02 20:47:34
14762,109,2025-01-05 13:15:31
14763,154,2025-01-05 21:16:26
14764,81,2025-01-05 19:55:05
14765,169,2025-01-01 13:37:22
14766,73,2025-01-01 11:26:57
14767,155,2025-01-04 19:53:05
14768,54,2025-01-04 01:07:28
14769,73,2025-01-04 12:46:25
14770,151,2025-01-01 00:41:51
14771,56,2025-01-04 13:17:25
14772,19,2025-01-03 02:18:34
14773,73,2025-01-06 19:23:51
14774,75,2025-01-02 10:48:39
14775,165,2025-01-01 06:18:37
14776,80,2025-01-04 15:35:56
14777,161,2025-01-05 17:12:27
14778,173,2025-01-06 01:12:29
