id,duration,call_date
823,159,2025-01-06 15:18:10
824,165,2025-01-02 02:27:25
825,124,2025-01-04 19:40:56
826,161,2025-01-01 23:35:56
827,108,2025-01-03 13:18:02
828,42,2025-01-04 07:14:39
829,113,2025-01-04 06:34:39
830,8,2025-01-03 19:36:40
831,89,2025-01-01 06:40:40
832,70,2025-01-03 18:33:12
833,116,2025-01-03 04:41:44
834,164,2025-01-05 09:12:30
835,3,2025-01-02 14:28:34
836,122,2025-01-04 00:40:27
837,105,2025-01-03 15:48:29
838,175,2025-01-03 09:18:36
839,141,2025-01-03 01:46:56
840,11,2025-01-04 23:56:56
841,87,2025-01-06 15:18:04
842,174,2025-01-02 02:12:10
843,154,2025-01-05 00:36:13
844,111,2025-01-04 12:00:57
845,55,2025-01-05 11:51:07
846,139,2025-01-04 06:05:16
847,1,2025-01-05 09:23:18
848,24,2025-01-03 05:05:35
849,114,2025-01-05 12:17:12
850,97,2025-01-05 22:51:58
851,89,2025-01-05 23:00:14
852,24,2025-01-03 04:18:14
853,57,2025-01-04 09:56:12
854,58,2025-01-03 18:52:15
855,104,2025-01-02 20:22:12
856,132,2025-01-05 15:56:47
857,128,2025-01-03 00:24:35
858,57,2025-01-01 13:44:06
859,68,2025-01-02 18:19:57
860,117,2025-01-04 21:15:59
861,91,2025-01-06 16:16:30
862,59,2025-01-06 16:38:19
863,130,2025-01-01 16:15:04
864,51,2025-01-05 04:03:23
865,69,2025-01-04 12:08:41
866,136,2025-01-02 06:33:08
867,122,2025-01-06 01:31:21
868,110,2025-01-01 20:51:25
869,167,2025-01-05 11:43:03
870,146,2025-01-03 08:20:59
871,131,2025-01-04 03:11:48
872,7,2025-01-01 20:47:46
873,68,2025-01-03 05:05:58
874,140,2025-01-02 05:58:49
875,75,2025-01-04 23:41:42
876,171,2025-01-05 06:26:32
877,85,2025-01-02 20:06:07
878,71,2025-01-06 11:19:48
879,108,2025-01-06 16:18:22
880,16,2025-01-06 11:44:20
881,3,2025-01-06 16:53:00
882,105,2025-01-02 08:14:19
883,6,2025-01-03 01:43:59
884,74,2025-01-03 15:11:17
885,34,2025-01-03 21:26:18
886,176,2025-01-05 03:35:31
887,157,2025-01-04 22:42:01
888,62,2025-01-03 21:40:57
889,8,2025-01-01 12:24:40
890,140,2025-01-02 11:24:02
891,87,2025-01-02 05:05:14
892,60,2025-01-01 05:29:47
893,118,2025-01-03 15:37:48
894,8,2025-01-04 10:23:05
895,139,2025-01-01 09:05:10
896,77,2025-01-05 19:29:38
897,153,2025-01-05 09:48:07
898,4,2025-01-03 03:18:10
899,153,2025-01-05 23:08:58
900,49,2025-01-03 08:03:06
901,74,2025-01-06 17:38:16
902,109,2025-01-05 14:45:45
903,14,2025-01-02 01:07:26
904,166,2025-01-06 13:44:32
905,98,2025-01-05 03:38:23
906,81,2025-01-02 14:14:00
907,174,2025-01-01 03:51:48
908,5,2025-01-01 06:23:11
909,33,2025-01-06 18:02:58
910,103,2025-01-04 03:03:01
911,105,2025-01-03 08:35:47
912,176,2025-01-04 04:09:06
913,119,2025-01-03 19:00:55
914,99,2025-01-02 09:35:28
915,169,2025-01-05 09:54:50
916,165,2025-01-01 04:44:04
917,122,2025-01-06 05:21:33
918,74,2025-01-04 00:16:38
919,73,2025-01-01 03:56:45
920,154,2025-01-03 07:57:04
921,40,2025-01-04 03:48:17
922,140,2025-01-01 17:22:09
923,30,2025-01-03 20:48:02
924,87,2025-01-04 10:47:33
925,152,2025-01-04 17:34:37
926,132,2025-01-04 08:52:30
927,176,2025-01-01 14:11:08
928,41,2025-01-01 10:44:56
929,4,2025-01-01 16:43:09
930,176,2025-01-03 00:04:37
931,12,2025-01-01 21:03:55
932,44,2025-01-05 06:16:00
933,9,2025-01-03 06:39:46
934,99,2025-01-06 02:14:58
935,130,2025-01-02 21:37:22
936,101,2025-01-01 12:22:23
937,35,2025-01-04 16:17:17
938,48,2025-01-04 13:49:30
939,69,2025-01-01 12:16:52
940,29,2025-01-03 22:41:52
941,122,2025-01-02 01:50:15
942,73,2025-01-01 03:19:52
943,136,2025-01-03 06:19:34
944,175,2025-01-01 14:36:12
945,96,2025-01-05 00:05:51
946,6,2025-01-01 18:49:35
947,164,2025-01-03 07:34:04
948,129,2025-01-06 22:03:16
949,82,2025-01-02 23:31:33
950,84,2025-01-06 10:37:17
951,57,2025-01-03 01:07:44
952,135,2025-01-04 18:02:58
953,92,2025-01-01 04:16:23
954,7,2025-01-01 13:48:15
955,63,2025-01-01 22:41:24
956,180,2025-01-06 00:02:38
957,97,2025-01-06 08:34:54
958,49,2025-01-03 12:10:32
959,105,2025-01-01 07:05:48
960,150,2025-01-02 18:32:50
961,7,2025-01-03 12:53:21
962,60,2025-01-03 06:13:15
963,125,2025-01-01 04:31:41
964,98,2025-01-01 22:12:29
965,164,2025-01-02 23:47:39
966,139,2025-01-01 12:32:22
967,78,2025-01-04 19:35:39
968,12,2025-01-01 17:13:54
969,81,2025-01-06 15:13:22
970,179,2025-01-02 20:10:21
971,14,2025-01-06 08:25:11
972,170,2025-01-05 08:37:44
973,161,2025-01-05 23:34:53
974,82,2025-01-04 23:36:42
975,102,2025-01-05 10:32:50
976,13,2025-01-03 06:18:33
977,77,2025-01-03 03:28:58
978,17,2025-01-01 16:14:37
979,174,2025-01-03 04:32:10
980,3,2025-01-03 06:47:11
981,69,2025-01-01 19:48:09
982,108,2025-01-03 12:39:29
983,49,2025-01-02 02:17:07
984,130,2025-01-05 18:31:55
985,1,2025-01-04 00:05:17
986,46,2025-01-05 22:29:01
987,133,2025-01-06 14:10:00
988,54,2025-01-04 04:13:39
989,67,2025-01-01 13:45:04
990,77,2025-01-01 12:38:08
991,27,2025-01-01 03:48:09
992,92,2025-01-02 21:18:09
993,114,2025-01-03 00:01:09
994,23,2025-01-02 23:47:38
995,18,2025-01-01 01:15:51
996,11,2025-01-02 01:59:34
997,61,2025-01-03 11:33:04
998,117,2025-01-02 10:01:12
999,47,2025-01-02 10:58:36
1000,112,2025-01-06 12:08:08
