contact_id,group_id
6030,3036
8098,3036
8125,3036
8509,3036
5044,3037
3641,3037
6331,3037
2580,3037
9518,3037
522,3037
8421,3038
894,3038
4825,3038
8275,3038
149,3038
9660,3039
4909,3039
4523,3039
8769,3040
5518,3040
1246,3040
3199,3041
8488,3041
93,3041
1173,3041
4843,3041
6383,3041
6734,3042
5774,3042
1026,3042
9123,3042
5139,3042
2439,3042
3904,3042
2094,3042
5367,3042
4966,3042
7593,3043
4328,3043
4761,3043
1440,3043
7969,3043
5294,3043
5892,3043
4358,3043
1690,3043
2394,3044
6134,3044
3353,3044
7258,3045
4111,3045
5807,3045
6046,3045
1380,3045
9453,3045
4022,3045
9599,3045
3173,3045
1052,3045
457,3046
3566,3046
1787,3046
9176,3046
2785,3046
6185,3046
5785,3046
336,3047
3294,3047
7304,3047
9589,3047
3678,3047
1707,3047
9580,3047
5485,3047
1145,3047
6768,3048
6988,3048
3982,3048
945,3048
3505,3048
2372,3048
8472,3048
9904,3048
8111,3048
1486,3048
1233,3049
588,3049
1984,3049
4427,3049
2146,3050
4663,3050
9221,3050
6888,3050
5814,3050
8228,3050
4961,3050
5027,3050
3830,3051
6260,3051
5871,3051
8586,3052
5677,3052
6816,3052
266,3052
1103,3052
9304,3052
4575,3052
26,3052
2433,3052
2134,3052
3957,3053
2008,3053
2973,3053
4511,3053
3841,3053
4931,3053
6711,3053
3535,3053
9646,3054
6272,3054
1384,3054
2322,3054
3473,3054
7178,3054
7284,3055
773,3055
4159,3055
8845,3055
8584,3055
9172,3055
9367,3055
9419,3055
709,3056
759,3056
5326,3057
1221,3057
7949,3057
8251,3057
3278,3057
5580,3057
3540,3057
9883,3057
4662,3058
5518,3058
7064,3058
7372,3058
279,3058
8739,3058
6479,3058
7964,3059
1458,3059
8791,3059
5446,3060
1279,3060
5845,3060
1604,3060
6815,3060
3505,3060
6926,3061
262,3061
8688,3061
6401,3061
8506,3061
2467,3061
4683,3062
45,3062
1434,3063
2544,3063
8675,3063
1821,3063
2784,3063
8690,3063
4580,3063
4262,3063
3404,3063
3619,3063
2225,3064
60,3064
9353,3064
174,3064
6004,3064
4012,3064
4916,3064
7214,3064
4556,3065
6440,3065
2648,3065
635,3065
2945,3065
8614,3065
84,3065
284,3065
9194,3065
5926,3066
790,3066
1792,3067
5909,3067
8156,3067
4902,3067
144,3067
2910,3067
2813,3068
1923,3068
6109,3068
5404,3068
8953,3068
6860,3068
5065,3068
3569,3068
3285,3069
8599,3069
5385,3069
4022,3070
1850,3070
9064,3070
2728,3070
8028,3070
1664,3070
6464,3070
6518,3070
4159,3070
2343,3070
7450,3071
6482,3071
1766,3071
3862,3071
3839,3071
8532,3071
9963,3071
545,3071
8435,3071
1811,3072
3152,3072
3745,3072
1934,3072
2227,3072
9222,3072
5675,3072
3458,3072
7270,3072
6347,3072
452,3073
7088,3073
1665,3073
2790,3073
5651,3073
117,3073
811,3073
1893,3073
1383,3073
2621,3073
4417,3074
5362,3074
758,3074
4299,3074
7967,3074
3648,3074
4928,3074
3601,3075
7020,3075
7959,3075
7993,3075
6025,3076
2130,3076
1804,3076
6813,3076
5125,3076
5758,3077
1755,3077
7229,3077
948,3077
9522,3077
7435,3077
3583,3077
1549,3077
9293,3078
5046,3078
8398,3078
8815,3078
749,3078
7968,3078
6071,3078
9323,3078
8336,3079
5932,3079
8906,3079
9420,3080
6698,3080
1474,3080
8921,3080
2069,3081
6697,3081
7073,3081
254,3081
5420,3081
3358,3081
509,3081
6319,3082
7203,3082
9217,3082
3190,3083
5541,3083
9379,3083
7437,3083
6794,3083
4033,3083
104,3083
9908,3083
81,3084
5412,3084
8757,3084
1552,3084
3949,3084
2786,3084
1813,3084
2074,3085
445,3085
1979,3085
4850,3085
8202,3085
1326,3085
5198,3086
6499,3086
195,3086
2278,3087
1966,3087
3974,3087
1359,3087
8526,3087
4365,3087
8221,3087
4149,3087
3464,3087
7308,3088
4179,3088
7062,3089
703,3089
5932,3090
856,3090
1739,3090
3886,3090
2317,3090
7563,3090
693,3090
1916,3091
4128,3091
7321,3091
2868,3092
4370,3092
4155,3092
9832,3092
6227,3092
7478,3092
5589,3093
3219,3093
753,3093
9226,3093
9621,3094
812,3094
5631,3094
4714,3095
1793,3095
4813,3095
5447,3096
7973,3096
1329,3096
7999,3096
779,3096
6402,3096
4079,3097
6358,3097
8240,3097
5920,3097
5076,3097
6111,3097
7313,3097
325,3098
9251,3098
3886,3098
376,3098
2911,3098
5026,3098
94,3098
5115,3099
8886,3099
1038,3099
5932,3099
3719,3099
6814,3099
1660,3099
5321,3099
7189,3099
9690,3100
3853,3100
1971,3100
6926,3100
9508,3100
9198,3100
4302,3100
1367,3101
6866,3101
899,3101
4885,3101
9593,3101
267,3102
7531,3102
1209,3102
3096,3102
9049,3102
3772,3102
2749,3102
2809,3103
5575,3103
139,3103
7561,3103
5644,3103
4650,3103
6550,3103
1616,3103
8365,3104
6904,3104
3794,3104
9409,3104
6278,3104
621,3104
4210,3104
9769,3105
3768,3105
8276,3105
6000,3105
4364,3105
3528,3106
4192,3106
7936,3106
7819,3106
7784,3106
9350,3106
6433,3106
3009,3106
7997,3106
8561,3107
1760,3107
2122,3107
8094,3107
9243,3107
2791,3107
1912,3107
8181,3107
1002,3107
3597,3107
67,3108
936,3108
1968,3108
1141,3108
7389,3108
6312,3108
5370,3108
3247,3108
701,3109
5751,3109
4976,3109
9433,3109
7820,3109
4887,3109
3383,3109
5537,3109
9503,3110
6748,3110
4498,3110
7752,3110
7878,3110
6914,3110
8097,3110
9064,3111
3717,3111
9779,3111
344,3111
3566,3111
4342,3111
8578,3112
2216,3112
4205,3112
883,3112
9519,3112
3391,3112
1987,3112
807,3112
4809,3113
5299,3113
3973,3113
8322,3113
3,3113
4957,3113
1112,3113
635,3113
7886,3113
223,3113
2494,3114
7984,3114
861,3114
4092,3114
3701,3114
5227,3114
358,3114
9584,3115
712,3115
8275,3115
7495,3116
4991,3116
9078,3116
9097,3117
332,3117
9519,3117
7253,3117
4151,3117
9516,3118
8780,3118
7921,3118
5907,3118
4156,3118
7544,3119
3008,3119
2513,3119
2098,3120
9754,3120
2276,3120
3706,3120
189,3121
834,3121
193,3121
6279,3121
4479,3122
7984,3122
9665,3122
2659,3122
8424,3122
8217,3122
8648,3122
8366,3122
2347,3123
6363,3123
8802,3124
2567,3124
6834,3124
5863,3124
8936,3124
9813,3124
4889,3124
1695,3124
191,3124
6963,3125
4014,3125
4961,3125
9558,3126
6117,3126
1171,3126
1733,3126
8162,3126
8449,3127
6764,3127
8106,3128
6364,3128
657,3128
2782,3128
4269,3129
3240,3129
9872,3130
4262,3130
9948,3130
9839,3130
5261,3130
102,3130
5776,3130
9051,3131
5654,3131
7786,3131
2983,3131
2309,3131
4646,3131
1256,3131
30,3131
2124,3132
8390,3132
782,3132
7467,3132
5373,3132
1620,3132
9595,3132
6214,3133
968,3133
9471,3133
4912,3133
2945,3134
5259,3134
2285,3134
9364,3134
6819,3134
6766,3135
1059,3135
8519,3135
2324,3135
9507,3135
3465,3135
453,3136
7762,3136
3677,3136
5406,3137
5079,3137
4001,3137
2809,3137
8243,3137
9682,3137
3761,3137
6657,3137
9192,3137
7966,3138
5805,3138
9496,3138
882,3139
2610,3139
8250,3140
4346,3140
1677,3140
7274,3140
2469,3140
370,3140
9861,3140
2166,3140
1726,3140
2852,3141
8603,3141
650,3141
2717,3141
8267,3141
5696,3142
2321,3142
891,3142
4892,3142
2847,3142
5550,3143
9341,3143
4043,3143
7575,3143
1443,3143
943,3143
403,3144
7403,3144
9726,3144
4805,3144
2671,3144
2527,3145
5946,3145
7948,3145
9640,3145
6144,3145
4445,3145
1262,3145
2890,3145
6029,3146
1792,3146
6072,3146
9374,3146
4734,3147
3456,3147
926,3148
520,3148
263,3148
7044,3149
349,3149
8744,3149
9327,3149
5647,3150
3991,3150
4434,3150
4549,3151
2033,3151
1793,3151
901,3152
4338,3152
9404,3152
6312,3152
4359,3152
8839,3152
2117,3152
9644,3152
2929,3152
893,3152
7042,3153
1915,3153
8787,3153
9305,3153
7256,3153
438,3154
8312,3154
1043,3155
4289,3155
8472,3155
9375,3156
3886,3156
2320,3157
1465,3157
9018,3157
5110,3157
3733,3157
5289,3158
7707,3158
2095,3159
6078,3159
5836,3159
1889,3159
5516,3160
8410,3160
9250,3160
2303,3160
8487,3160
2909,3161
7566,3161
1062,3161
1955,3161
774,3161
7059,3161
437,3161
5684,3161
6257,3161
5868,3161
7904,3162
4210,3162
1129,3163
3511,3163
6606,3163
3406,3163
8664,3163
3504,3163
4193,3163
6548,3163
817,3163
8434,3163
4480,3164
6976,3164
488,3164
1460,3165
4399,3165
1841,3165
941,3166
8458,3166
5755,3166
1249,3166
1111,3166
5421,3166
453,3166
5270,3166
7542,3166
4401,3167
4149,3167
1538,3167
79,3167
9761,3167
106,3167
9556,3167
3961,3167
6036,3167
6230,3168
6357,3168
6014,3168
1247,3168
9229,3169
4587,3169
9554,3169
4902,3169
2798,3169
3511,3169
1691,3169
4991,3170
9158,3170
586,3170
2623,3171
3348,3171
9040,3171
47,3171
9081,3171
7978,3171
2879,3171
4887,3171
6102,3171
9788,3171
7370,3172
2729,3172
3124,3172
8826,3172
6664,3172
3338,3172
2642,3173
5280,3173
4378,3173
970,3173
4501,3173
6763,3173
829,3173
8548,3173
8786,3173
7494,3174
3772,3174
7291,3175
8343,3175
289,3176
4158,3176
8411,3176
2198,3176
2792,3176
9927,3177
9641,3177
9956,3177
3180,3177
3238,3178
5446,3178
3421,3178
5456,3178
5799,3178
3123,3178
4970,3178
9035,3179
8848,3179
3504,3179
1261,3179
3673,3179
6642,3180
6063,3180
1189,3180
3565,3181
986,3181
2766,3181
2737,3181
533,3181
3210,3182
1688,3182
1283,3183
4315,3183
2631,3183
3424,3183
1642,3183
7599,3183
8595,3183
2799,3183
4096,3183
9786,3183
3621,3184
4525,3184
4165,3184
6730,3185
1192,3185
224,3185
8352,3185
8170,3185
4777,3185
4014,3185
3170,3185
114,3185
1752,3185
7711,3186
2636,3186
1009,3186
8048,3186
4152,3186
9252,3186
8086,3186
7853,3187
5368,3187
4464,3187
1592,3187
7043,3187
1172,3187
5091,3187
5495,3187
2295,3187
8423,3187
9638,3188
9308,3188
5574,3188
6653,3188
7375,3189
1569,3189
7404,3189
3477,3189
9656,3189
172,3190
7771,3190
7918,3190
9046,3190
7521,3190
3834,3190
2440,3191
6791,3191
8231,3191
957,3192
9414,3192
2224,3192
2046,3193
1715,3193
6769,3193
4585,3194
1995,3194
2339,3194
2001,3194
4356,3195
5493,3195
7633,3195
4036,3195
2858,3195
3368,3195
6875,3195
3958,3195
233,3196
4324,3196
5811,3197
5695,3197
6078,3197
8056,3197
2944,3197
3585,3197
9748,3197
7204,3197
4192,3198
2984,3198
8087,3198
4845,3198
2289,3198
4723,3199
4515,3199
603,3199
1635,3199
4884,3199
1846,3199
304,3200
6693,3200
7977,3200
3178,3201
7123,3201
1590,3201
4823,3201
5801,3201
3835,3201
5161,3201
4225,3201
318,3201
8436,3202
2986,3202
7235,3203
5503,3203
866,3203
7787,3203
1209,3204
8628,3204
5438,3204
6077,3204
9825,3204
2214,3204
1336,3204
4060,3204
7931,3204
4407,3204
3664,3205
3,3205
1457,3206
8631,3206
1529,3207
2463,3207
1499,3207
5339,3207
1218,3207
3316,3207
7034,3207
2691,3207
9636,3208
9771,3208
4113,3208
8239,3209
1033,3209
7081,3209
184,3209
7860,3209
9123,3209
3964,3210
112,3210
1988,3210
3093,3210
6057,3210
8846,3211
9058,3211
4860,3211
8609,3211
524,3211
5130,3211
3662,3212
5429,3212
1920,3212
9929,3212
4073,3212
1545,3212
5227,3212
5518,3212
2193,3212
7936,3212
6938,3213
8381,3213
8631,3213
1863,3213
4816,3213
2797,3213
7391,3213
1189,3213
9556,3213
4452,3214
7177,3214
4864,3214
1655,3214
3839,3214
9840,3214
9016,3215
4057,3215
8646,3215
8780,3216
8934,3216
68,3217
79,3217
5880,3217
2098,3217
9896,3217
7473,3217
1019,3217
7234,3218
2411,3218
4246,3218
2216,3218
1002,3218
2057,3219
8448,3219
5738,3219
4705,3219
4721,3219
3661,3219
4068,3219
4944,3220
7033,3220
465,3220
2238,3220
2791,3220
3270,3220
7873,3220
9610,3220
7141,3221
8404,3221
871,3221
7169,3221
5490,3221
1583,3221
756,3221
500,3222
884,3222
8354,3222
919,3222
4248,3222
5307,3222
9702,3223
1949,3223
767,3223
3036,3223
3780,3223
6917,3223
8245,3223
8535,3224
5025,3224
3897,3225
9764,3225
2310,3226
4587,3226
9473,3226
3216,3226
8890,3226
377,3226
1917,3226
4343,3226
1377,3227
7375,3227
40,3227
3667,3227
3185,3227
4264,3227
5758,3227
2766,3227
4962,3227
4841,3228
5742,3228
3584,3228
5084,3228
8412,3228
4256,3229
793,3229
1285,3229
7440,3229
1622,3229
7346,3229
7439,3229
3891,3229
8964,3230
3718,3230
705,3230
3111,3230
4832,3230
7982,3230
7929,3230
9303,3230
9223,3231
1104,3231
337,3231
1731,3232
5891,3232
3938,3232
493,3232
6301,3232
1573,3232
2214,3233
9426,3233
6484,3234
9222,3234
6333,3234
405,3234
4686,3234
9664,3234
2994,3235
7563,3235
7703,3235
2330,3235
8182,3235
5169,3235
1571,3236
6356,3236
5459,3236
2848,3236
1326,3236
5803,3237
89,3237
9122,3237
1683,3238
9234,3238
4092,3238
5706,3238
9334,3238
8824,3238
6614,3238
4443,3239
7163,3239
4927,3239
3092,3240
1117,3240
7644,3240
7442,3240
9581,3240
9911,3240
8482,3240
66,3240
437,3241
7493,3241
5252,3241
3257,3242
4861,3242
109,3242
469,3242
8624,3242
8884,3242
274,3242
8091,3242
3243,3242
1215,3243
5047,3243
9400,3243
3276,3244
1449,3244
8424,3244
1759,3244
3955,3244
269,3244
3039,3244
2218,3245
4771,3245
631,3245
5041,3245
1186,3245
717,3246
2635,3246
2433,3246
4469,3247
908,3247
3950,3247
2991,3247
3846,3247
1278,3247
8737,3247
4283,3247
7380,3247
9015,3248
770,3248
279,3248
523,3248
1955,3248
8950,3248
5564,3248
6875,3248
3725,3248
6273,3249
1902,3249
3888,3249
7206,3249
4577,3249
3715,3249
3714,3249
3521,3249
1467,3249
7824,3250
1493,3250
9493,3250
8338,3250
1177,3250
1191,3250
8833,3250
590,3251
2134,3251
8797,3251
2611,3251
1650,3251
6800,3251
3815,3251
2213,3251
2371,3251
9838,3252
3645,3252
6320,3252
4978,3252
2905,3252
1007,3252
6360,3252
6210,3252
7405,3252
7860,3253
505,3253
7041,3253
5026,3253
1643,3254
1351,3254
3836,3254
4858,3254
1821,3254
6132,3254
3663,3254
2322,3254
1584,3254
6648,3255
3423,3255
2893,3255
2441,3255
9800,3256
3237,3256
299,3256
969,3256
7783,3256
7397,3256
8769,3256
9823,3256
1567,3256
7843,3257
4173,3257
2668,3257
7499,3257
3479,3257
1124,3257
7355,3258
4855,3258
9762,3258
3437,3258
483,3258
8494,3259
1590,3259
8059,3260
2375,3260
4528,3260
3433,3260
3931,3260
1047,3261
6803,3261
8757,3262
3150,3262
5569,3262
751,3262
8868,3262
9852,3262
7862,3262
5904,3262
4885,3263
9560,3263
4544,3263
1263,3263
8651,3263
6366,3263
3460,3264
2035,3264
9755,3264
5809,3264
9784,3264
4018,3264
4671,3264
6015,3264
6169,3264
2376,3264
1837,3265
8697,3265
2160,3265
2816,3265
2107,3265
735,3265
3434,3265
9044,3265
9595,3265
569,3265
6198,3266
5833,3266
3602,3266
2929,3267
9456,3267
3846,3267
6274,3267
552,3267
3492,3267
2781,3267
6753,3267
6340,3267
1309,3267
5457,3268
9388,3268
7844,3268
3797,3268
6796,3268
3308,3269
7632,3269
2714,3269
4201,3269
2810,3269
297,3270
895,3270
2085,3271
6499,3271
7251,3271
6380,3271
4188,3271
7075,3271
1533,3271
2392,3271
4798,3271
7613,3272
7768,3272
7657,3272
8731,3272
501,3272
8490,3272
6492,3272
6542,3272
1609,3273
3793,3273
3756,3273
2098,3273
7476,3274
5012,3274
9060,3274
7310,3274
4601,3274
2467,3275
2799,3275
5350,3276
7603,3276
2897,3277
8885,3277
8690,3277
176,3277
1232,3277
1203,3277
131,3278
892,3278
2804,3278
7638,3278
2057,3278
7936,3278
1221,3278
9183,3278
1185,3278
7947,3278
7488,3279
8788,3279
7230,3279
7292,3279
7594,3280
5433,3280
7877,3280
8914,3280
9427,3280
1891,3280
8474,3280
7896,3280
9325,3280
4933,3281
2488,3281
2837,3282
2513,3282
158,3282
477,3282
1108,3282
6436,3283
7506,3283
5189,3284
6745,3284
1729,3285
6722,3285
1625,3285
1709,3285
6275,3286
7624,3286
3725,3286
6369,3286
8157,3286
4969,3286
8055,3286
4691,3286
2710,3286
9762,3287
375,3287
5250,3287
3979,3287
5829,3287
2095,3287
7793,3288
9074,3288
770,3288
5189,3288
8122,3288
5480,3289
8634,3289
9254,3289
7592,3289
3045,3289
4407,3290
6289,3290
1214,3290
3753,3290
4541,3290
7439,3290
2987,3290
2362,3291
4530,3291
5449,3291
4086,3291
5706,3291
4134,3291
1731,3291
1719,3291
1456,3292
9094,3292
3914,3292
4399,3292
238,3292
1031,3292
6540,3292
3743,3293
1587,3293
5926,3293
8865,3293
6943,3294
6200,3294
2346,3294
9236,3294
9971,3294
1953,3294
6115,3294
7740,3295
5636,3295
8631,3295
2680,3295
4904,3295
1077,3295
6481,3295
5978,3296
9067,3296
7463,3296
5038,3296
1887,3296
2138,3296
4778,3296
7357,3297
3596,3297
3739,3297
2096,3298
8397,3298
3631,3298
3466,3298
1828,3298
1124,3299
7510,3299
8530,3299
7868,3299
2100,3299
5182,3299
2634,3299
6134,3299
6700,3299
2083,3299
3031,3300
6801,3300
4852,3300
1054,3300
8036,3300
1617,3300
4991,3300
2903,3300
6900,3300
2899,3301
4382,3301
5670,3301
6222,3301
569,3301
622,3301
8729,3302
5839,3302
9360,3302
9623,3302
5674,3302
1051,3302
2850,3302
8155,3302
5372,3302
2411,3303
1006,3303
5695,3303
7851,3303
7279,3303
3472,3303
8202,3303
5398,3303
2785,3303
3771,3303
9020,3304
6434,3304
2767,3304
7946,3304
9608,3304
7826,3304
1959,3304
6165,3304
1999,3304
2176,3304
1479,3305
3525,3305
7279,3305
3982,3305
6389,3305
2739,3305
1438,3305
9493,3305
4442,3305
1073,3305
1154,3306
8025,3306
8636,3306
5310,3306
868,3306
1128,3306
928,3306
9824,3306
4978,3306
8275,3306
2336,3307
9003,3307
2808,3307
7082,3307
5363,3307
2117,3307
49,3307
8616,3307
5794,3307
7110,3308
8838,3308
1785,3308
995,3308
3458,3308
5884,3308
4281,3308
7162,3309
7816,3309
7304,3310
8206,3310
9836,3310
8286,3310
7437,3311
926,3311
3634,3311
1054,3311
3173,3312
1344,3312
8332,3312
5157,3312
3032,3313
5913,3313
6011,3313
3049,3313
1595,3313
8764,3314
897,3314
321,3314
4553,3314
4599,3314
726,3314
5224,3314
623,3314
7447,3314
9967,3314
3769,3315
9102,3315
797,3316
1300,3316
8232,3316
330,3317
4974,3317
8059,3317
9843,3317
5848,3317
3069,3318
7971,3318
9804,3318
4359,3318
3773,3318
2769,3318
7511,3318
5376,3318
4458,3318
4472,3319
923,3319
9269,3319
4522,3319
9073,3319
220,3319
5886,3319
9634,3319
4556,3320
101,3320
9369,3320
2352,3320
7533,3320
6748,3321
2979,3321
645,3322
6298,3322
6158,3322
3927,3322
6757,3322
3152,3322
6424,3322
8139,3322
8750,3323
5215,3323
7138,3324
4020,3324
5982,3324
8856,3324
911,3324
2571,3324
8057,3324
3321,3324
4738,3324
9589,3324
7809,3325
4209,3325
3586,3326
976,3326
4533,3326
9562,3326
7908,3326
9989,3326
536,3326
7605,3326
392,3326
5232,3326
5132,3327
7799,3327
6379,3327
9007,3327
7022,3327
7065,3328
913,3328
7508,3328
8493,3328
549,3329
7889,3329
439,3329
640,3329
7442,3329
4733,3329
7839,3329
2201,3329
2909,3329
8442,3330
8173,3330
2960,3330
4006,3331
8899,3331
7227,3331
8869,3331
2655,3331
32,3331
8715,3331
6845,3331
7412,3331
6382,3332
8802,3332
2134,3332
5997,3332
2950,3333
6408,3333
423,3334
6139,3334
7622,3334
7506,3334
8078,3334
1696,3334
9893,3335
4584,3335
7784,3335
2255,3335
857,3335
7718,3335
1673,3335
4922,3335
7215,3336
129,3336
3333,3336
5323,3336
5549,3336
9583,3336
5668,3337
7916,3337
4952,3337
2938,3337
7037,3337
391,3337
5614,3337
5385,3337
1800,3337
6211,3337
6983,3338
166,3338
7872,3338
1322,3338
2253,3339
2777,3339
7090,3339
6437,3339
3161,3339
4436,3339
9985,3340
7316,3340
7621,3340
5562,3340
7016,3340
3472,3341
9742,3341
9598,3341
1944,3341
2083,3341
9041,3341
4491,3342
9478,3342
8936,3342
5375,3343
1076,3343
8819,3343
5171,3343
5810,3343
1435,3343
774,3343
1718,3344
236,3344
4593,3344
1928,3344
25,3344
3768,3344
6252,3345
804,3345
8852,3345
357,3345
2344,3346
7486,3346
9979,3346
7893,3346
9296,3346
5197,3346
2546,3346
9906,3346
1700,3346
175,3347
3824,3347
9221,3347
976,3347
4497,3348
649,3348
2860,3348
8289,3348
629,3348
2061,3348
9099,3348
6627,3348
6842,3348
4798,3349
3231,3349
4971,3349
7706,3349
2526,3349
1823,3349
4191,3349
2448,3349
9291,3349
4428,3350
3234,3350
465,3351
6710,3351
5121,3351
1203,3351
6547,3352
4679,3352
6366,3353
8758,3353
1492,3353
9882,3353
2186,3353
6813,3353
4877,3354
2899,3354
6009,3354
5959,3355
5740,3355
4049,3356
4545,3356
4448,3356
918,3356
3167,3356
835,3356
3797,3356
5469,3356
8335,3357
2358,3357
3929,3357
5342,3357
9928,3357
6349,3357
5510,3357
1137,3357
7692,3357
1101,3358
5264,3358
2188,3358
1897,3358
2558,3358
9569,3358
2386,3358
8827,3358
3204,3358
9086,3359
1978,3359
7487,3359
7565,3359
2623,3359
2043,3359
5487,3359
6957,3359
7968,3360
4090,3360
4656,3360
1235,3360
5598,3360
4209,3360
250,3360
1951,3361
5741,3361
2649,3361
6419,3361
146,3361
3137,3361
9643,3361
2850,3361
2466,3362
3536,3362
657,3362
3512,3362
8962,3362
819,3362
1703,3363
9680,3363
452,3363
1010,3363
8004,3363
9258,3363
4081,3363
6880,3363
3423,3363
5691,3364
1919,3364
4754,3364
9859,3364
7391,3364
9819,3364
5788,3364
1315,3364
8057,3365
6196,3365
3215,3365
8191,3365
8974,3365
9234,3365
3305,3365
8907,3365
9670,3365
5933,3365
4481,3366
4565,3366
5335,3366
1132,3366
6916,3366
3790,3366
269,3366
3054,3366
7046,3366
6612,3367
8128,3367
7015,3367
9278,3367
9711,3367
2535,3367
8282,3367
5292,3368
458,3368
4176,3368
5979,3368
8979,3368
7451,3368
1852,3368
7602,3368
3470,3368
9450,3369
2017,3369
1751,3369
6630,3369
47,3369
519,3370
3004,3370
2205,3370
9404,3370
8623,3371
7709,3371
9607,3372
3568,3372
6993,3372
7277,3372
1683,3372
4127,3372
2506,3372
7038,3372
7388,3373
3017,3373
5407,3373
9419,3373
8780,3374
9305,3374
7521,3374
1553,3374
820,3374
9701,3374
2400,3374
3912,3374
4592,3375
4138,3375
3326,3375
1910,3375
7099,3376
8819,3376
6153,3376
2604,3376
4451,3376
1146,3376
3646,3376
7189,3376
276,3376
73,3377
6203,3377
4003,3377
4986,3377
3101,3378
6911,3378
3187,3379
9310,3379
2842,3379
3895,3379
8678,3379
6401,3379
2043,3379
2262,3379
1015,3379
6963,3379
9591,3380
5077,3380
222,3381
9187,3381
154,3381
4739,3381
8564,3381
9469,3381
158,3381
7307,3381
603,3381
6244,3381
4457,3382
3614,3382
8088,3382
2988,3382
611,3382
2670,3382
9908,3382
8793,3382
1986,3383
5057,3383
6936,3384
1332,3384
2277,3384
9124,3384
9499,3385
4304,3385
8899,3385
714,3385
7369,3385
7479,3385
9194,3385
8028,3385
2201,3385
7998,3386
7992,3386
9729,3386
5034,3386
7397,3386
7620,3386
4485,3387
6373,3387
3828,3387
2770,3387
6600,3387
5383,3387
8228,3388
99,3388
9283,3388
7149,3388
7459,3388
564,3388
2354,3388
6526,3388
4749,3388
359,3388
6587,3389
1201,3389
6466,3389
3781,3389
4417,3390
4819,3390
192,3390
9189,3391
8166,3391
6619,3391
8925,3391
582,3391
4614,3391
8110,3391
6627,3391
6835,3391
4370,3391
7774,3392
7333,3392
8899,3392
3699,3392
7369,3392
5368,3392
7552,3392
1393,3393
5477,3393
3176,3393
7966,3393
5507,3393
5544,3393
4273,3394
1612,3394
6657,3395
8645,3395
1966,3395
316,3395
9605,3395
7424,3395
6932,3395
1016,3395
9029,3395
5046,3396
1832,3396
4682,3396
5139,3396
2802,3396
9322,3396
1644,3396
1891,3396
3481,3397
6860,3397
8227,3397
8015,3397
1072,3397
9062,3397
4637,3397
5113,3398
9761,3398
2240,3398
4177,3399
1752,3399
7185,3399
2053,3399
3056,3399
8297,3399
8533,3400
2013,3400
9512,3400
7387,3400
7008,3400
9650,3400
9964,3400
8216,3401
5459,3401
2140,3401
4273,3401
117,3402
2455,3402
2232,3402
5603,3402
8065,3402
217,3402
5642,3402
6976,3402
6672,3403
974,3403
4924,3403
4348,3403
4090,3403
2490,3404
3257,3404
4237,3404
6299,3404
1435,3405
9212,3405
5678,3405
439,3406
124,3406
3778,3406
6518,3406
163,3407
9241,3407
3149,3407
2372,3407
980,3408
4819,3408
3586,3408
9004,3408
6747,3408
1807,3409
6882,3409
5678,3409
4124,3410
2768,3410
6288,3410
6805,3410
6990,3410
3388,3410
5618,3410
9928,3411
9319,3411
1008,3411
7534,3411
7809,3411
6285,3411
6602,3411
2643,3411
6765,3411
7993,3412
7211,3412
9402,3412
2527,3412
2103,3412
7843,3413
1811,3413
5955,3413
1366,3413
1899,3413
9210,3413
4609,3413
7928,3413
8321,3414
4149,3414
9564,3414
1268,3415
8219,3415
5523,3415
3235,3415
5804,3415
197,3415
8620,3415
6076,3416
5384,3416
3858,3417
5876,3417
2871,3418
592,3418
1425,3418
8361,3418
90,3418
8948,3418
325,3418
5604,3418
770,3418
9068,3418
6244,3419
9164,3419
4534,3419
4765,3419
2340,3419
8012,3419
9636,3419
3131,3419
8254,3420
7583,3420
9972,3420
694,3420
3088,3420
1791,3420
2578,3420
1581,3420
131,3421
3324,3421
5698,3421
7865,3421
1875,3421
9081,3421
2074,3421
4019,3421
6007,3421
8374,3421
830,3422
256,3422
1032,3422
1180,3423
4506,3423
3129,3423
9717,3423
729,3423
7958,3423
5656,3423
5281,3423
814,3423
8842,3423
4665,3424
5969,3424
5759,3424
9384,3424
862,3424
3579,3424
4104,3424
2324,3424
1426,3424
7722,3424
1416,3425
2586,3425
3727,3425
2497,3425
4256,3425
7773,3425
6559,3425
4800,3425
4576,3425
9897,3425
7243,3426
5499,3426
9329,3426
5140,3426
4514,3426
7838,3427
9157,3427
9196,3428
2188,3428
1277,3428
452,3428
2172,3428
2196,3428
2259,3428
8314,3428
9833,3429
9960,3429
7842,3429
321,3429
5149,3430
956,3430
2573,3430
8128,3430
9017,3430
3773,3430
3968,3431
4935,3431
7532,3431
1328,3432
7044,3432
7767,3432
5871,3432
5087,3433
6638,3433
4655,3433
6879,3433
3312,3433
3345,3433
4122,3433
1182,3433
248,3433
5959,3433
7256,3434
1523,3434
8994,3434
1047,3434
6234,3434
819,3435
9061,3435
9614,3435
8735,3435
1676,3435
4515,3435
6088,3435
894,3436
4051,3436
7612,3437
9444,3437
288,3437
1777,3438
7551,3438
8878,3438
6305,3438
8366,3438
4065,3438
3674,3439
6823,3439
7679,3440
3475,3440
7808,3441
4218,3441
8826,3441
8320,3441
2489,3441
8293,3442
154,3442
5344,3442
6927,3442
4466,3442
6665,3442
8375,3442
7215,3442
1482,3443
